REGION,DATE,HFE_TYPE,N,N_VALID,N_NEG,N_HIGH,DIST_FLOWN,DIST_ACHIEVED,HFE
EUR,2025-12-11,KEP,NA,NA,NA,NA,15065940.604751619,14395262.397408208,0.04659020369536049
EUR,2025-12-12,KEA,NA,NA,NA,NA,16189684.125269977,15724505.291576674,0.029583050472340888
EUR,2025-12-12,KEP,NA,NA,NA,NA,16291844.492440604,15583863.201943843,0.045430409733605126
EUR,2025-12-13,KEA,NA,NA,NA,NA,15495894.168466521,15083249.39524838,0.027357816767793697
EUR,2025-12-13,KEP,NA,NA,NA,NA,15572902.267818574,14945796.252699783,0.041958688885880724
EUR,2025-12-14,KEA,NA,NA,NA,NA,16377329.91360691,15929944.622030238,0.02808454782435099
EUR,2025-12-14,KEP,NA,NA,NA,NA,16455368.250539957,15778166.414686823,0.04292018591100488
EUR,2025-12-15,KEA,NA,NA,NA,NA,15848128.50971922,15386646.01511879,0.029992403422226088
EUR,2025-12-15,KEP,NA,NA,NA,NA,15945018.358531317,15243624.211663065,0.04601229583786304
EUR,2025-12-16,KEA,NA,NA,NA,NA,14487467.602591792,14067439.001079913,0.029858213814158763
EUR,2025-12-16,KEP,NA,NA,NA,NA,14553038.336933045,13918487.958963282,0.04559046786121068
EUR,2025-12-17,KEA,NA,NA,NA,NA,14883215.442764578,14456542.629589632,0.02951416698357967
EUR,2025-12-17,KEP,NA,NA,NA,NA,14966983.801295895,14321019.611231102,0.04510601951541249
EUR,2025-12-18,KEA,NA,NA,NA,NA,16550295.896328293,16079142.87796976,0.029302122752081772
EUR,2025-12-18,KEP,NA,NA,NA,NA,16601154.96760259,15885326.133909287,0.045062268640822856
EUR,2025-12-19,KEA,NA,NA,NA,NA,16995645.24838013,16514361.56587473,0.02914334172626587
EUR,2025-12-19,KEP,NA,NA,NA,NA,17039310.475161985,16301587.807775378,0.04525465102452997
EUR,2025-12-20,KEA,NA,NA,NA,NA,17308791.576673865,16864156.538876887,0.02636568492304736
EUR,2025-12-20,KEP,NA,NA,NA,NA,17333867.710583154,16653599.740820732,0.04084810373429182
EUR,2025-12-21,KEA,NA,NA,NA,NA,17231076.67386609,16762842.068034558,0.027932888941572642
EUR,2025-12-21,KEP,NA,NA,NA,NA,17272656.587473,16558335.599352052,0.04313966121986934
EUR,2025-12-22,KEA,NA,NA,NA,NA,16556221.92224622,16100091.231101511,0.02833093829080746
EUR,2025-12-22,KEP,NA,NA,NA,NA,16610892.008639308,15911195.45896328,0.043975108688760756
EUR,2025-12-23,KEA,NA,NA,NA,NA,15891020.51835853,15462855.54535637,0.027689903184198172
EUR,2025-12-23,KEP,NA,NA,NA,NA,15942302.375809934,15281322.942764578,0.04325407136024939
EUR,2025-12-24,KEA,NA,NA,NA,NA,13602623.110151187,13238656.819654427,0.0274926901916821
EUR,2025-12-24,KEP,NA,NA,NA,NA,13653328.2937365,13088459.06587473,0.04315780987041817
EUR,2025-12-25,KEA,NA,NA,NA,NA,11465828.2937365,11164335.394168464,0.02700500199282052
EUR,2025-12-25,KEP,NA,NA,NA,NA,11496457.88336933,11022152.354211662,0.043032024410044833
EUR,2025-12-26,KEA,NA,NA,NA,NA,15581707.88336933,15158754.470842332,0.027901593982575745
EUR,2025-12-26,KEP,NA,NA,NA,NA,15717258.09935205,15046809.908207342,0.044557497252557754
EUR,2025-12-27,KEA,NA,NA,NA,NA,16752035.637149027,16287857.024838014,0.028498445903790026
EUR,2025-12-27,KEP,NA,NA,NA,NA,16862287.257019438,16161513.909287257,0.04336062522765771
EUR,2025-12-28,KEA,NA,NA,NA,NA,16847825.593952484,16373713.450323973,0.028955688339539876
EUR,2025-12-28,KEP,NA,NA,NA,NA,17004900.10799136,16284688.180345573,0.04422632596152698
EUR,2025-12-29,KEA,NA,NA,NA,NA,16120322.894168466,15676335.43196544,0.028322146086367628
EUR,2025-12-29,KEP,NA,NA,NA,NA,16248676.025917925,15547859.09287257,0.04507481890973808
EUR,2025-12-30,KEA,NA,NA,NA,NA,15606941.684665225,15180659.978401728,0.028080577976846266
EUR,2025-12-30,KEP,NA,NA,NA,NA,15648486.501079913,14991479.816414686,0.04382533897326457
EUR,2025-12-31,KEA,NA,NA,NA,NA,13835801.295896327,13478292.613390928,0.026524775263463862
EUR,2025-12-31,KEP,NA,NA,NA,NA,13931923.866090711,13361327.154427646,0.04270509247084653
