DATE,REG,FLTS,YEAR,ROLL_MED_7
2021-03-29,BRA,2954,2021,2954
2021-03-30,BRA,2839,2021,2839
2021-03-31,BRA,3227,2021,2839
2021-04-01,BRA,3583,2021,2839
2021-04-02,BRA,2201,2021,2839
2021-04-03,BRA,1777,2021,2858
2021-04-04,BRA,2348,2021,2858
2021-04-05,BRA,3045,2021,2858
2021-04-06,BRA,2858,2021,2941
2021-04-07,BRA,2941,2021,2941
2021-04-08,BRA,3179,2021,2941
2021-04-09,BRA,3188,2021,2900
2021-04-10,BRA,2427,2021,2900
2021-04-11,BRA,2187,2021,2900
2021-04-12,BRA,2900,2021,2900
2021-04-13,BRA,2780,2021,2900
2021-04-14,BRA,3185,2021,2900
2021-04-15,BRA,3222,2021,2900
2021-04-16,BRA,3461,2021,2873
2021-04-17,BRA,2375,2021,3064
2021-04-18,BRA,2161,2021,2873
2021-04-19,BRA,2873,2021,2873
2021-04-20,BRA,3064,2021,2873
2021-04-21,BRA,2822,2021,2873
2021-04-22,BRA,2985,2021,2873
2021-04-23,BRA,3462,2021,2985
2021-04-24,BRA,2425,2021,2985
2021-04-25,BRA,2482,2021,3006
2021-04-26,BRA,3220,2021,3163
2021-04-27,BRA,3006,2021,3163
2021-04-28,BRA,3163,2021,3163
2021-04-29,BRA,3495,2021,3163
2021-04-30,BRA,3532,2021,3163
2021-05-01,BRA,2785,2021,3192
2021-05-02,BRA,2510,2021,3192
2021-05-03,BRA,3192,2021,3192
2021-05-04,BRA,3192,2021,3192
2021-05-05,BRA,3299,2021,3192
2021-05-06,BRA,3343,2021,3192
2021-05-07,BRA,3491,2021,3299
2021-05-08,BRA,2802,2021,3333
2021-05-09,BRA,2185,2021,3333
2021-05-10,BRA,3333,2021,3333
2021-05-11,BRA,3336,2021,3333
2021-05-12,BRA,3308,2021,3333
2021-05-13,BRA,3482,2021,3333
2021-05-14,BRA,3745,2021,3308
2021-05-15,BRA,2801,2021,3288
2021-05-16,BRA,2773,2021,3288
2021-05-17,BRA,3206,2021,3288
2021-05-18,BRA,3288,2021,3288
2021-05-19,BRA,3592,2021,3288
2021-05-20,BRA,3854,2021,3288
2021-05-21,BRA,3982,2021,3468
2021-05-22,BRA,2546,2021,3504
2021-05-23,BRA,2521,2021,3504
2021-05-24,BRA,3468,2021,3504
2021-05-25,BRA,3504,2021,3504
2021-05-26,BRA,3641,2021,3504
2021-05-27,BRA,3964,2021,3504
2021-05-28,BRA,3738,2021,3504
2021-05-29,BRA,2880,2021,3390
2021-05-30,BRA,2516,2021,3390
2021-05-31,BRA,3273,2021,3390
2021-06-01,BRA,3390,2021,3273
2021-06-02,BRA,3903,2021,3273
2021-06-03,BRA,3603,2021,3273
2021-06-04,BRA,2862,2021,3390
2021-06-05,BRA,2457,2021,3255
2021-06-06,BRA,3100,2021,3255
2021-06-07,BRA,3464,2021,3255
2021-06-08,BRA,3255,2021,3447
2021-06-09,BRA,3602,2021,3447
2021-06-10,BRA,3447,2021,3447
2021-06-11,BRA,3867,2021,3447
2021-06-12,BRA,2966,2021,3602
2021-06-13,BRA,2736,2021,3623
2021-06-14,BRA,3645,2021,3624
2021-06-15,BRA,3623,2021,3624
2021-06-16,BRA,3624,2021,3624
2021-06-17,BRA,3887,2021,3624
2021-06-18,BRA,4053,2021,3623
2021-06-19,BRA,2874,2021,3518
2021-06-20,BRA,2781,2021,3518
2021-06-21,BRA,3518,2021,3518
2021-06-22,BRA,3490,2021,3518
2021-06-23,BRA,3661,2021,3518
2021-06-24,BRA,3778,2021,3518
2021-06-25,BRA,4171,2021,3490
2021-06-26,BRA,3070,2021,3437
2021-06-27,BRA,2853,2021,3437
2021-06-28,BRA,3437,2021,3437
2021-06-29,BRA,3310,2021,3437
2021-06-30,BRA,3508,2021,3437
2021-07-01,BRA,4221,2021,3437
2021-07-02,BRA,4355,2021,3508
2021-07-03,BRA,3342,2021,3744
2021-07-04,BRA,3150,2021,3797
2021-07-05,BRA,3744,2021,3797
2021-07-06,BRA,3797,2021,3797
2021-07-07,BRA,4102,2021,3797
2021-07-08,BRA,4362,2021,3797
2021-07-09,BRA,4360,2021,3956
2021-07-10,BRA,3275,2021,3956
2021-07-11,BRA,3340,2021,3956
2021-07-12,BRA,3956,2021,3956
2021-07-13,BRA,3867,2021,3956
2021-07-14,BRA,4046,2021,3956
2021-07-15,BRA,4213,2021,3956
2021-07-16,BRA,4234,2021,3951
2021-07-17,BRA,3261,2021,4046
2021-07-18,BRA,3219,2021,4088
2021-07-19,BRA,3951,2021,4088
2021-07-20,BRA,4088,2021,4088
2021-07-21,BRA,4348,2021,4088
2021-07-22,BRA,4470,2021,4088
2021-07-23,BRA,4673,2021,4088
2021-07-24,BRA,3746,2021,4048
2021-07-25,BRA,3445,2021,3923
2021-07-26,BRA,4048,2021,3923
2021-07-27,BRA,3923,2021,3923
2021-07-28,BRA,3737,2021,3923
2021-07-29,BRA,4369,2021,3923
2021-07-30,BRA,4530,2021,3923
2021-07-31,BRA,3511,2021,3955
2021-08-01,BRA,3365,2021,3998
2021-08-02,BRA,3955,2021,3998
2021-08-03,BRA,4020,2021,3998
2021-08-04,BRA,3998,2021,3998
2021-08-05,BRA,4166,2021,3998
2021-08-06,BRA,4561,2021,3998
2021-08-07,BRA,3478,2021,3998
2021-08-08,BRA,3017,2021,4101
2021-08-09,BRA,3823,2021,4101
2021-08-10,BRA,4101,2021,4101
2021-08-11,BRA,4249,2021,4101
2021-08-12,BRA,4300,2021,4101
2021-08-13,BRA,4286,2021,4101
2021-08-14,BRA,3415,2021,4148
2021-08-15,BRA,3331,2021,4148
2021-08-16,BRA,3895,2021,4148
2021-08-17,BRA,4148,2021,4148
2021-08-18,BRA,4448,2021,4148
2021-08-19,BRA,4671,2021,4148
2021-08-20,BRA,4835,2021,4148
2021-08-21,BRA,3587,2021,4148
2021-08-22,BRA,3340,2021,4148
2021-08-23,BRA,4003,2021,4148
2021-08-24,BRA,4148,2021,4148
2021-08-25,BRA,4369,2021,4148
2021-08-26,BRA,4411,2021,4148
2021-08-27,BRA,4522,2021,4148
2021-08-28,BRA,3265,2021,4059
2021-08-29,BRA,3109,2021,4059
2021-08-30,BRA,4011,2021,4059
2021-08-31,BRA,4059,2021,4059
2021-09-01,BRA,4492,2021,4147
2021-09-02,BRA,4875,2021,4147
2021-09-03,BRA,5667,2021,4147
2021-09-04,BRA,4147,2021,4147
2021-09-05,BRA,2673,2021,4147
2021-09-06,BRA,3117,2021,4147
2021-09-07,BRA,4141,2021,4147
2021-09-08,BRA,4270,2021,4141
2021-09-09,BRA,4347,2021,4141
2021-09-10,BRA,4679,2021,4141
2021-09-11,BRA,3657,2021,4081
2021-09-12,BRA,3686,2021,4081
2021-09-13,BRA,4081,2021,4081
2021-09-14,BRA,4063,2021,4081
2021-09-15,BRA,4278,2021,4081
2021-09-16,BRA,4225,2021,4081
2021-09-17,BRA,4424,2021,4225
2021-09-18,BRA,3707,2021,4225
2021-09-19,BRA,3301,2021,4225
2021-09-20,BRA,4272,2021,4272
2021-09-21,BRA,4199,2021,4272
2021-09-22,BRA,4417,2021,4272
2021-09-23,BRA,4498,2021,4272
2021-09-24,BRA,4644,2021,4252
2021-09-25,BRA,3697,2021,4337
2021-09-26,BRA,3373,2021,4252
2021-09-27,BRA,4252,2021,4252
2021-09-28,BRA,4337,2021,4252
2021-09-29,BRA,4244,2021,4252
2021-09-30,BRA,4568,2021,4252
2021-10-01,BRA,4363,2021,4244
2021-10-02,BRA,3530,2021,4175
2021-10-03,BRA,3145,2021,4175
2021-10-04,BRA,3892,2021,4175
2021-10-05,BRA,4175,2021,4175
2021-10-06,BRA,4405,2021,4175
2021-10-07,BRA,4449,2021,4175
2021-10-08,BRA,5223,2021,4175
2021-10-09,BRA,3726,2021,3766
2021-10-10,BRA,2239,2021,3766
2021-10-11,BRA,2499,2021,3766
2021-10-12,BRA,3766,2021,3766
2021-10-13,BRA,4399,2021,3766
2021-10-14,BRA,4235,2021,3766
2021-10-15,BRA,4425,2021,3834
2021-10-16,BRA,3602,2021,4001
2021-10-17,BRA,3302,2021,4001
2021-10-18,BRA,3834,2021,4001
2021-10-19,BRA,4001,2021,4001
2021-10-20,BRA,4341,2021,4001
2021-10-21,BRA,4821,2021,4001
2021-10-22,BRA,5113,2021,4284
2021-10-23,BRA,3819,2021,4284
2021-10-24,BRA,3238,2021,4284
2021-10-25,BRA,4284,2021,4284
2021-10-26,BRA,4190,2021,4284
2021-10-27,BRA,4510,2021,4284
2021-10-28,BRA,4636,2021,4284
2021-10-29,BRA,5083,2021,4190
2021-10-30,BRA,4046,2021,4046
2021-10-31,BRA,2565,2021,4046
2021-11-01,BRA,3030,2021,4046
2021-11-02,BRA,3979,2021,4046
2021-11-03,BRA,4669,2021,3979
2021-11-04,BRA,4664,2021,3979
2021-11-05,BRA,4872,2021,4286
2021-11-06,BRA,3875,2021,4439
2021-11-07,BRA,3768,2021,4439
2021-11-08,BRA,4286,2021,4291
2021-11-09,BRA,4439,2021,4291
2021-11-10,BRA,4495,2021,4291
2021-11-11,BRA,4291,2021,4291
2021-11-12,BRA,4561,2021,4291
2021-11-13,BRA,4013,2021,4291
2021-11-14,BRA,2937,2021,4291
2021-11-15,BRA,4118,2021,4273
2021-11-16,BRA,4395,2021,4273
2021-11-17,BRA,4380,2021,4273
2021-11-18,BRA,4273,2021,4273
2021-11-19,BRA,4459,2021,4380
2021-11-20,BRA,4007,2021,4380
2021-11-21,BRA,3682,2021,4459
2021-11-22,BRA,4500,2021,4500
2021-11-23,BRA,4716,2021,4716
2021-11-24,BRA,4857,2021,4716
2021-11-25,BRA,4893,2021,4716
2021-11-26,BRA,4736,2021,4716
2021-11-27,BRA,4078,2021,4450
2021-11-28,BRA,3959,2021,4450
2021-11-29,BRA,4450,2021,4450
2021-11-30,BRA,4404,2021,4450
2021-12-01,BRA,4839,2021,4450
2021-12-02,BRA,4782,2021,4450
2021-12-03,BRA,5018,2021,4460
2021-12-04,BRA,4299,2021,4482
2021-12-05,BRA,3903,2021,4482
2021-12-06,BRA,4460,2021,4482
2021-12-07,BRA,4482,2021,4482
2021-12-08,BRA,4688,2021,4530
2021-12-09,BRA,5241,2021,4530
2021-12-10,BRA,5432,2021,4530
2021-12-11,BRA,4530,2021,4530
2021-12-12,BRA,4033,2021,4530
2021-12-13,BRA,4523,2021,4530
2021-12-14,BRA,4522,2021,4530
2021-12-15,BRA,4541,2021,4523
2021-12-16,BRA,5046,2021,4523
2021-12-17,BRA,5141,2021,4541
2021-12-18,BRA,4450,2021,4761
2021-12-19,BRA,3942,2021,4922
2021-12-20,BRA,4761,2021,4761
2021-12-21,BRA,4922,2021,4711
2021-12-22,BRA,4938,2021,4711
2021-12-23,BRA,4711,2021,4711
2021-12-24,BRA,3310,2021,4711
2021-12-25,BRA,2436,2021,4686
2021-12-26,BRA,4284,2021,4559
2021-12-27,BRA,4761,2021,4284
2021-12-28,BRA,4686,2021,4284
2021-12-29,BRA,4559,2021,4284
2021-12-30,BRA,4117,2021,4117
2021-12-31,BRA,3026,2021,4117
2022-01-01,BRA,2277,2022,4117
2022-01-02,BRA,3950,2022,4117
2022-01-03,BRA,4481,2022,4015
2022-01-04,BRA,4184,2022,4015
2022-01-05,BRA,4179,2022,4015
2022-01-06,BRA,4015,2022,4015
2022-01-07,BRA,3997,2022,3997
2022-01-08,BRA,3580,2022,3993
2022-01-09,BRA,3541,2022,3993
2022-01-10,BRA,3987,2022,3993
2022-01-11,BRA,3993,2022,3993
2022-01-12,BRA,4128,2022,3993
2022-01-13,BRA,4439,2022,3993
2022-01-14,BRA,4586,2022,4128
2022-01-15,BRA,3921,2022,4258
2022-01-16,BRA,3698,2022,4433
2022-01-17,BRA,4258,2022,4433
2022-01-18,BRA,4474,2022,4433
2022-01-19,BRA,4433,2022,4433
2022-01-20,BRA,4587,2022,4433
2022-01-21,BRA,4797,2022,4433
2022-01-22,BRA,4162,2022,4433
2022-01-23,BRA,3728,2022,4445
2022-01-24,BRA,4252,2022,4445
2022-01-25,BRA,4520,2022,4349
2022-01-26,BRA,4445,2022,4349
2022-01-27,BRA,4471,2022,4349
2022-01-28,BRA,4349,2022,4349
2022-01-29,BRA,3584,2022,4055
2022-01-30,BRA,3466,2022,4055
2022-01-31,BRA,4055,2022,4055
2022-02-01,BRA,3957,2022,4055
2022-02-02,BRA,4108,2022,4055
2022-02-03,BRA,4403,2022,4055
2022-02-04,BRA,4333,2022,3957
2022-02-05,BRA,3654,2022,4108
2022-02-06,BRA,3349,2022,4267
2022-02-07,BRA,3935,2022,4267
2022-02-08,BRA,4267,2022,4267
2022-02-09,BRA,4394,2022,4267
2022-02-10,BRA,4613,2022,4267
2022-02-11,BRA,4785,2022,4386
2022-02-12,BRA,3966,2022,4394
2022-02-13,BRA,3587,2022,4501
2022-02-14,BRA,4386,2022,4501
2022-02-15,BRA,4501,2022,4501
2022-02-16,BRA,4700,2022,4501
2022-02-17,BRA,4767,2022,4501
2022-02-18,BRA,4807,2022,4501
2022-02-19,BRA,3945,2022,4690
2022-02-20,BRA,3639,2022,4690
2022-02-21,BRA,4309,2022,4690
2022-02-22,BRA,4690,2022,4690
2022-02-23,BRA,4739,2022,4690
2022-02-24,BRA,5080,2022,4690
2022-02-25,BRA,5716,2022,4690
2022-02-26,BRA,4455,2022,4455
2022-02-27,BRA,2858,2022,4455
2022-02-28,BRA,2826,2022,4203
2022-03-01,BRA,3378,2022,4203
2022-03-02,BRA,4588,2022,3928
2022-03-03,BRA,4203,2022,3928
2022-03-04,BRA,4228,2022,4203
2022-03-05,BRA,3928,2022,4228
2022-03-06,BRA,3701,2022,4228
2022-03-07,BRA,4417,2022,4417
2022-03-08,BRA,4462,2022,4429
2022-03-09,BRA,4429,2022,4429
2022-03-10,BRA,4781,2022,4429
2022-03-11,BRA,4733,2022,4429
2022-03-12,BRA,3599,2022,4325
2022-03-13,BRA,3388,2022,4325
2022-03-14,BRA,4122,2022,4325
2022-03-15,BRA,4325,2022,4325
2022-03-16,BRA,4395,2022,4325
2022-03-17,BRA,4915,2022,4325
2022-03-18,BRA,5148,2022,4325
2022-03-19,BRA,3756,2022,4395
2022-03-20,BRA,3414,2022,4516
2022-03-21,BRA,4237,2022,4516
2022-03-22,BRA,4516,2022,4516
2022-03-23,BRA,4695,2022,4516
2022-03-24,BRA,4646,2022,4516
2022-03-25,BRA,4859,2022,4646
2022-03-26,BRA,3953,2022,4648
2022-03-27,BRA,3771,2022,4646
2022-03-28,BRA,4648,2022,4648
2022-03-29,BRA,4837,2022,4648
2022-03-30,BRA,4629,2022,4648
2022-03-31,BRA,4725,2022,4648
2022-04-01,BRA,4727,2022,4629
2022-04-02,BRA,3662,2022,4629
2022-04-03,BRA,3644,2022,4637
2022-04-04,BRA,4490,2022,4637
2022-04-05,BRA,4637,2022,4637
2022-04-06,BRA,4854,2022,4637
2022-04-07,BRA,4945,2022,4637
2022-04-08,BRA,5146,2022,4637
2022-04-09,BRA,4170,2022,4721
2022-04-10,BRA,3977,2022,4721
2022-04-11,BRA,4511,2022,4721
2022-04-12,BRA,4721,2022,4511
2022-04-13,BRA,4875,2022,4511
2022-04-14,BRA,5244,2022,4511
2022-04-15,BRA,3561,2022,4530
2022-04-16,BRA,3044,2022,4530
2022-04-17,BRA,4139,2022,4530
2022-04-18,BRA,4530,2022,4530
2022-04-19,BRA,4627,2022,4530
2022-04-20,BRA,5103,2022,4530
2022-04-21,BRA,4757,2022,4627
2022-04-22,BRA,3708,2022,4739
2022-04-23,BRA,3442,2022,4757
2022-04-24,BRA,4739,2022,4757
2022-04-25,BRA,4790,2022,4790
2022-04-26,BRA,4981,2022,4981
2022-04-27,BRA,5263,2022,4981
2022-04-28,BRA,5373,2022,4981
2022-04-29,BRA,5283,2022,4981
2022-04-30,BRA,4176,2022,4586
2022-05-01,BRA,4061,2022,4580
2022-05-02,BRA,4580,2022,4580
2022-05-03,BRA,4586,2022,4580
2022-05-04,BRA,4459,2022,4580
2022-05-05,BRA,5147,2022,4580
2022-05-06,BRA,5403,2022,4586
2022-05-07,BRA,4162,2022,4710
2022-05-08,BRA,3620,2022,4814
2022-05-09,BRA,4710,2022,4814
2022-05-10,BRA,4845,2022,4814
2022-05-11,BRA,4814,2022,4814
2022-05-12,BRA,5269,2022,4814
2022-05-13,BRA,5302,2022,4814
2022-05-14,BRA,4226,2022,4680
2022-05-15,BRA,3575,2022,4586
2022-05-16,BRA,4586,2022,4586
2022-05-17,BRA,4680,2022,4586
2022-05-18,BRA,4556,2022,4586
2022-05-19,BRA,4889,2022,4586
2022-05-20,BRA,5491,2022,4680
2022-05-21,BRA,4438,2022,4708
2022-05-22,BRA,4053,2022,4889
2022-05-23,BRA,4708,2022,4934
2022-05-24,BRA,4934,2022,4934
2022-05-25,BRA,5080,2022,4934
2022-05-26,BRA,5054,2022,4934
2022-05-27,BRA,5246,2022,4934
2022-05-28,BRA,4219,2022,4494
2022-05-29,BRA,3850,2022,4494
2022-05-30,BRA,4455,2022,4494
2022-05-31,BRA,4494,2022,4494
2022-06-01,BRA,4617,2022,4494
2022-06-02,BRA,4741,2022,4494
2022-06-03,BRA,4954,2022,4610
2022-06-04,BRA,4000,2022,4617
2022-06-05,BRA,3820,2022,4628
2022-06-06,BRA,4610,2022,4628
2022-06-07,BRA,4628,2022,4628
2022-06-08,BRA,4673,2022,4628
2022-06-09,BRA,4793,2022,4628
2022-06-10,BRA,4804,2022,4673
2022-06-11,BRA,4004,2022,4793
2022-06-12,BRA,3817,2022,4804
2022-06-13,BRA,4905,2022,4816
2022-06-14,BRA,4816,2022,4816
2022-06-15,BRA,5545,2022,4816
2022-06-16,BRA,4834,2022,4816
2022-06-17,BRA,3526,2022,4816
2022-06-18,BRA,3477,2022,4834
2022-06-19,BRA,4272,2022,4834
2022-06-20,BRA,4892,2022,4892
2022-06-21,BRA,5038,2022,4982
2022-06-22,BRA,4982,2022,4982
2022-06-23,BRA,5392,2022,4982
2022-06-24,BRA,5512,2022,5025
2022-06-25,BRA,4330,2022,5025
2022-06-26,BRA,3842,2022,5100
2022-06-27,BRA,5025,2022,5100
2022-06-28,BRA,5170,2022,5100
2022-06-29,BRA,5100,2022,5100
2022-06-30,BRA,5389,2022,5100
2022-07-01,BRA,5758,2022,5100
2022-07-02,BRA,4679,2022,5066
2022-07-03,BRA,4394,2022,5066
2022-07-04,BRA,5016,2022,5066
2022-07-05,BRA,5066,2022,5066
2022-07-06,BRA,5125,2022,5066
2022-07-07,BRA,5278,2022,5066
2022-07-08,BRA,5556,2022,5066
2022-07-09,BRA,4467,2022,4895
2022-07-10,BRA,4330,2022,4895
2022-07-11,BRA,4895,2022,4895
2022-07-12,BRA,4866,2022,4895
2022-07-13,BRA,4976,2022,4895
2022-07-14,BRA,5057,2022,4895
2022-07-15,BRA,5590,2022,4879
2022-07-16,BRA,4506,2022,4976
2022-07-17,BRA,4347,2022,5057
2022-07-18,BRA,4879,2022,5082
2022-07-19,BRA,5082,2022,5082
2022-07-20,BRA,5197,2022,5082
2022-07-21,BRA,5525,2022,5082
2022-07-22,BRA,5455,2022,5118
2022-07-23,BRA,4604,2022,5141
2022-07-24,BRA,4517,2022,5141
2022-07-25,BRA,5118,2022,5141
2022-07-26,BRA,5141,2022,5141
2022-07-27,BRA,5175,2022,5141
2022-07-28,BRA,5369,2022,5141
2022-07-29,BRA,5261,2022,5141
2022-07-30,BRA,4453,2022,4963
2022-07-31,BRA,4505,2022,4963
2022-08-01,BRA,4939,2022,4963
2022-08-02,BRA,4963,2022,4963
2022-08-03,BRA,5053,2022,4963
2022-08-04,BRA,5168,2022,4963
2022-08-05,BRA,5386,2022,4963
2022-08-06,BRA,4311,2022,4488
2022-08-07,BRA,4017,2022,4488
2022-08-08,BRA,4488,2022,4488
2022-08-09,BRA,4394,2022,4488
2022-08-10,BRA,4581,2022,4488
2022-08-11,BRA,5231,2022,4488
2022-08-12,BRA,5495,2022,4581
2022-08-13,BRA,4363,2022,4858
2022-08-14,BRA,4035,2022,4858
2022-08-15,BRA,4884,2022,4849
2022-08-16,BRA,4858,2022,4849
2022-08-17,BRA,4823,2022,4849
2022-08-18,BRA,4849,2022,4849
2022-08-19,BRA,5268,2022,4823
2022-08-20,BRA,4291,2022,4823
2022-08-21,BRA,4275,2022,4849
2022-08-22,BRA,4743,2022,4917
2022-08-23,BRA,4917,2022,4917
2022-08-24,BRA,5266,2022,4917
2022-08-25,BRA,5689,2022,4917
2022-08-26,BRA,5883,2022,4917
2022-08-27,BRA,4686,2022,4953
2022-08-28,BRA,4352,2022,4953
2022-08-29,BRA,4780,2022,4953
2022-08-30,BRA,4953,2022,4953
2022-08-31,BRA,5168,2022,4953
2022-09-01,BRA,5531,2022,4953
2022-09-02,BRA,5468,2022,4953
2022-09-03,BRA,4339,2022,4695
2022-09-04,BRA,4041,2022,4647
2022-09-05,BRA,4647,2022,4647
2022-09-06,BRA,4695,2022,4647
2022-09-07,BRA,4317,2022,4647
2022-09-08,BRA,4966,2022,4647
2022-09-09,BRA,5205,2022,4695
2022-09-10,BRA,4263,2022,4898
2022-09-11,BRA,4585,2022,4898
2022-09-12,BRA,4898,2022,4898
2022-09-13,BRA,5037,2022,4898
2022-09-14,BRA,4717,2022,4898
2022-09-15,BRA,5082,2022,4898
2022-09-16,BRA,5357,2022,4936
2022-09-17,BRA,4557,2022,4936
2022-09-18,BRA,4511,2022,4982
2022-09-19,BRA,4936,2022,4982
2022-09-20,BRA,5123,2022,4982
2022-09-21,BRA,4982,2022,4982
2022-09-22,BRA,4993,2022,4982
2022-09-23,BRA,5948,2022,4982
2022-09-24,BRA,4834,2022,4838
2022-09-25,BRA,4459,2022,4834
2022-09-26,BRA,4680,2022,4834
2022-09-27,BRA,4838,2022,4834
2022-09-28,BRA,4667,2022,4680
2022-09-29,BRA,4937,2022,4680
2022-09-30,BRA,5174,2022,4826
2022-10-01,BRA,4214,2022,4826
2022-10-02,BRA,3939,2022,4937
2022-10-03,BRA,4826,2022,5012
2022-10-04,BRA,5047,2022,5012
2022-10-05,BRA,5203,2022,5012
2022-10-06,BRA,5012,2022,5012
2022-10-07,BRA,5366,2022,5012
2022-10-08,BRA,4788,2022,4788
2022-10-09,BRA,3754,2022,4605
2022-10-10,BRA,4192,2022,4605
2022-10-11,BRA,4605,2022,4605
2022-10-12,BRA,4084,2022,4192
2022-10-13,BRA,4650,2022,4247
2022-10-14,BRA,4606,2022,4605
2022-10-15,BRA,3864,2022,4606
2022-10-16,BRA,4247,2022,4650
2022-10-17,BRA,4779,2022,4703
2022-10-18,BRA,4703,2022,4779
