APT,DATE,PHASE,N_VALID,N_VALID_MONTH,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-16]","(-16,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
SBPA,2019-10-13,DEP,32762,2871,0,0,0,0,0,0,0,0,0,1,11,18,19,13,6,8,2,0,2,1,0,0,1,1,0,1
SBPA,2019-10-14,ARR,32688,2854,0,0,0,0,0,0,0,2,4,6,12,23,18,11,6,6,4,1,1,0,0,0,1,0,0,1
SBPA,2019-10-14,DEP,32762,2871,0,0,0,0,0,0,0,0,0,1,4,17,27,11,9,9,4,4,3,1,2,0,0,1,0,1
SBPA,2019-10-15,ARR,32688,2854,0,0,0,0,1,0,0,1,2,7,20,12,23,10,4,5,1,3,1,2,0,0,0,0,0,2
SBPA,2019-10-15,DEP,32762,2871,0,0,0,0,1,0,0,0,0,0,8,13,32,15,8,6,6,5,1,2,0,2,0,0,0,0
SBPA,2019-10-16,ARR,32688,2854,0,0,0,0,0,1,0,0,1,2,12,16,20,10,12,5,7,1,2,1,2,0,3,0,0,3
SBPA,2019-10-16,DEP,32762,2871,0,0,0,0,1,0,0,0,0,0,3,17,29,16,12,6,6,1,0,1,0,0,0,1,0,2
SBPA,2019-10-17,ARR,32688,2854,0,0,0,0,0,0,0,1,0,2,5,17,17,11,7,8,6,2,3,5,0,2,1,1,0,4
SBPA,2019-10-17,DEP,32762,2871,0,0,0,0,0,0,0,0,1,0,4,12,18,14,8,7,8,6,3,3,2,1,1,0,1,6
SBPA,2019-10-18,ARR,32688,2854,0,0,0,1,0,0,1,0,1,0,6,15,12,20,14,7,6,5,3,2,0,1,1,0,0,4
SBPA,2019-10-18,DEP,32762,2871,0,0,0,0,0,1,0,0,0,0,5,9,21,13,11,10,11,4,3,2,1,1,0,1,0,6
SBPA,2019-10-19,ARR,32688,2854,0,0,0,0,0,1,1,0,0,6,11,5,17,10,10,7,2,2,1,1,1,1,0,0,0,5
SBPA,2019-10-19,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,5,21,26,8,6,4,1,1,0,0,1,1,0,0,0,3
SBPA,2019-10-20,ARR,32688,2854,0,0,0,0,0,1,1,1,3,3,16,10,13,11,9,5,1,1,1,0,0,0,0,0,0,0
SBPA,2019-10-20,DEP,32762,2871,0,0,0,0,0,1,0,0,0,0,3,21,26,10,8,8,4,1,0,1,0,1,0,0,0,0
SBPA,2019-10-21,ARR,32688,2854,0,1,0,0,0,1,1,1,3,12,17,13,9,13,9,5,3,3,1,2,1,0,0,0,0,2
SBPA,2019-10-21,DEP,32762,2871,1,0,0,0,0,0,0,1,0,0,7,12,19,23,6,7,2,1,3,3,1,2,0,0,1,4
SBPA,2019-10-22,ARR,32688,2854,0,0,0,0,0,0,0,3,3,11,19,17,9,6,8,4,3,5,1,1,1,1,2,0,0,2
SBPA,2019-10-22,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,7,20,21,19,10,3,2,1,0,4,1,3,0,2,0,6
SBPA,2019-10-23,ARR,32688,2854,0,0,0,0,0,0,1,2,1,5,13,16,14,17,13,6,6,0,3,1,1,0,0,0,0,0
SBPA,2019-10-23,DEP,32762,2871,0,0,0,0,0,1,0,0,0,0,4,15,25,17,13,12,6,2,3,0,1,0,0,0,0,1
SBPA,2019-10-24,ARR,32688,2854,0,0,0,0,0,0,0,1,1,3,13,18,13,15,8,3,5,5,4,3,3,1,2,0,0,1
SBPA,2019-10-24,DEP,32762,2871,0,0,0,0,0,0,0,1,0,1,2,16,22,15,6,6,5,4,3,2,4,4,1,0,0,3
SBPA,2019-10-25,ARR,32688,2854,0,0,0,0,0,0,0,2,1,1,5,18,8,20,11,8,7,7,3,2,1,3,1,1,0,2
SBPA,2019-10-25,DEP,32762,2871,0,0,0,0,0,0,0,1,0,0,7,17,26,10,10,12,4,2,3,1,4,3,1,2,0,1
SBPA,2019-10-26,ARR,32688,2854,0,0,0,0,0,1,0,0,3,3,9,12,8,12,4,7,5,0,1,2,1,0,2,0,1,2
SBPA,2019-10-26,DEP,32762,2871,0,0,0,0,0,0,1,0,0,0,6,21,16,15,3,3,0,1,0,0,0,0,0,0,0,3
SBPA,2019-10-27,ARR,32688,2854,0,0,0,0,0,0,0,0,5,3,9,13,13,13,7,5,3,3,1,1,0,1,1,0,0,1
SBPA,2019-10-27,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,5,14,14,12,12,7,11,1,3,3,0,0,0,0,1,0
SBPA,2019-10-28,ARR,32688,2854,0,0,0,0,0,0,0,1,4,7,11,13,8,10,11,8,6,4,1,2,4,0,1,1,0,2
SBPA,2019-10-28,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,3,13,26,8,11,8,4,4,5,2,2,1,2,0,0,5
SBPA,2019-10-29,ARR,32688,2854,0,0,0,0,0,0,0,0,2,3,9,10,14,12,9,3,6,6,3,3,1,0,2,2,1,3
SBPA,2019-10-29,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,4,11,12,19,6,3,4,3,1,4,3,1,2,5,2,8
SBPA,2019-10-30,ARR,32688,2854,0,0,0,0,0,0,1,0,4,3,9,13,9,14,9,7,4,2,3,3,3,1,3,1,2,2
SBPA,2019-10-30,DEP,32762,2871,0,0,0,0,0,0,0,0,0,0,4,17,15,12,8,13,2,7,5,4,2,2,1,0,1,2
SBPA,2019-10-31,ARR,32688,2854,0,0,0,0,0,0,0,0,2,8,18,14,7,10,5,4,7,4,2,1,3,1,0,3,0,2
SBPA,2019-10-31,DEP,32762,2871,0,0,0,0,0,0,0,0,1,0,8,18,20,12,6,7,3,3,1,0,1,1,0,0,0,9
SBPA,2019-11-01,ARR,32688,2746,0,0,0,0,0,0,0,1,1,4,16,18,18,13,9,4,4,0,1,2,1,0,1,0,0,2
SBPA,2019-11-01,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,2,20,18,18,11,6,10,3,1,2,0,2,0,0,2,1
SBPA,2019-11-02,ARR,32688,2746,0,0,0,0,0,0,1,0,2,6,11,20,7,9,3,4,4,2,2,1,0,0,2,2,0,0
SBPA,2019-11-02,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,8,17,26,8,4,3,2,2,1,1,0,3,0,0,0,0
SBPA,2019-11-03,ARR,32688,2746,0,0,0,0,0,0,1,2,5,7,14,18,13,11,5,2,1,0,0,0,0,0,1,0,0,1
SBPA,2019-11-03,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,2,13,23,15,10,8,2,2,3,0,1,0,0,0,0,3
SBPA,2019-11-04,ARR,32688,2746,0,0,0,0,0,0,0,0,3,4,22,19,12,9,10,3,6,4,4,0,0,0,0,0,0,2
SBPA,2019-11-04,DEP,32762,2737,0,0,0,0,0,0,1,0,0,2,6,16,17,11,15,10,6,3,5,0,0,2,0,1,0,2
SBPA,2019-11-05,ARR,32688,2746,0,0,0,0,0,0,1,2,2,4,10,13,15,13,10,12,1,4,1,1,2,0,0,0,0,1
SBPA,2019-11-05,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,2,18,24,15,12,10,3,3,0,2,1,0,1,0,0,0
SBPA,2019-11-06,ARR,32688,2746,0,0,0,0,0,0,0,0,1,2,6,22,19,11,5,5,3,3,2,4,0,0,1,0,2,3
SBPA,2019-11-06,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,2,10,29,11,9,7,7,2,3,2,6,0,0,0,0,2
SBPA,2019-11-07,ARR,32688,2746,0,0,0,1,0,0,1,0,2,2,17,11,19,10,8,4,6,3,5,1,0,1,1,1,0,1
SBPA,2019-11-07,DEP,32762,2737,0,0,0,0,0,0,0,0,1,2,5,16,19,15,11,8,2,4,4,3,0,2,0,1,0,2
SBPA,2019-11-08,ARR,32688,2746,0,0,0,0,1,0,0,0,3,5,15,13,12,8,9,9,2,4,4,3,1,4,2,0,0,2
SBPA,2019-11-08,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,3,17,26,17,9,9,1,4,2,3,0,3,2,1,0,1
SBPA,2019-11-09,ARR,32688,2746,0,0,0,0,0,1,2,3,2,9,13,13,10,8,3,4,6,1,1,1,0,1,2,0,0,1
SBPA,2019-11-09,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,7,22,18,10,5,8,2,0,0,1,1,0,0,0,0,0
SBPA,2019-11-10,ARR,32688,2746,0,0,0,0,0,1,0,1,5,9,21,11,14,8,0,1,1,3,2,0,0,2,0,0,0,1
SBPA,2019-11-10,DEP,32762,2737,0,0,0,0,0,0,0,0,1,0,2,17,18,15,10,8,0,4,3,1,1,0,1,0,1,2
SBPA,2019-11-11,ARR,32688,2746,0,0,0,0,0,0,1,1,0,3,11,11,14,14,16,7,1,6,4,1,2,3,0,1,0,2
SBPA,2019-11-11,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,4,17,12,16,12,7,6,4,2,2,3,3,1,2,2,4
SBPA,2019-11-12,ARR,32688,2746,0,0,0,0,0,0,1,0,1,6,11,8,14,13,14,4,2,4,2,6,3,1,0,0,2,5
SBPA,2019-11-12,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,8,11,16,16,12,9,6,2,4,2,1,1,2,0,3,2
SBPA,2019-11-13,ARR,32688,2746,0,0,0,0,1,0,0,1,3,3,8,14,16,9,6,12,8,5,3,1,3,1,0,0,0,3
SBPA,2019-11-13,DEP,32762,2737,0,0,0,0,0,0,0,0,1,0,2,11,21,18,9,10,6,3,3,3,1,1,1,1,1,3
SBPA,2019-11-14,ARR,32688,2746,0,0,0,0,1,0,0,0,2,5,8,14,11,13,7,8,10,1,1,1,5,4,0,3,1,1
SBPA,2019-11-14,DEP,32762,2737,0,0,0,0,0,0,0,0,1,0,3,14,19,13,11,12,6,4,2,0,1,2,2,1,2,4
SBPA,2019-11-15,ARR,32688,2746,0,0,0,0,0,0,1,0,2,3,7,6,10,5,7,9,5,4,1,3,4,1,6,4,2,10
SBPA,2019-11-15,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,1,13,15,7,9,7,6,3,5,1,2,6,0,3,4,8
SBPA,2019-11-16,ARR,32688,2746,0,0,0,0,0,0,1,2,4,3,11,13,13,7,4,1,2,1,2,1,0,1,0,1,0,3
SBPA,2019-11-16,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,8,23,16,6,2,4,2,0,2,1,0,0,1,0,0,2
SBPA,2019-11-17,ARR,32688,2746,0,0,0,0,0,1,0,2,8,5,16,15,15,4,5,5,1,3,0,1,1,0,0,0,0,0
SBPA,2019-11-17,DEP,32762,2737,0,0,0,0,0,0,0,0,0,2,5,21,19,11,12,2,4,3,1,2,2,0,0,1,1,0
SBPA,2019-11-18,ARR,32688,2746,0,0,0,0,0,0,0,3,2,13,17,8,8,8,5,6,3,4,3,2,1,1,0,3,1,5
SBPA,2019-11-18,DEP,32762,2737,0,0,0,0,0,0,1,0,0,0,4,15,20,15,6,8,10,4,3,1,1,0,2,1,0,2
SBPA,2019-11-19,ARR,32688,2746,0,0,0,0,0,1,1,3,3,5,9,14,13,12,7,8,3,5,2,2,1,1,0,0,0,0
SBPA,2019-11-19,DEP,32762,2737,0,0,0,0,0,0,0,0,1,0,2,20,18,8,8,8,2,5,6,1,2,3,0,1,1,2
SBPA,2019-11-20,ARR,32688,2746,0,0,0,0,0,0,0,2,1,7,17,13,18,10,4,7,3,2,2,1,1,0,0,1,0,2
SBPA,2019-11-20,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,5,14,18,16,14,8,5,2,0,2,3,2,1,0,0,1
SBPA,2019-11-21,ARR,32688,2746,0,0,0,0,0,0,1,4,5,8,22,15,17,10,6,4,1,2,2,0,0,1,1,0,1,0
SBPA,2019-11-21,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,4,22,23,19,8,7,4,3,2,2,3,1,0,1,0,1
SBPA,2019-11-22,ARR,32688,2746,0,0,0,0,0,0,1,4,6,10,12,9,9,13,5,6,6,3,1,4,2,0,1,1,2,3
SBPA,2019-11-22,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,9,22,21,14,5,2,2,2,4,2,0,2,2,2,2,7
SBPA,2019-11-23,ARR,32688,2746,0,0,0,0,0,0,0,2,3,5,14,18,12,4,6,3,6,1,3,2,1,1,2,1,1,3
SBPA,2019-11-23,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,5,18,21,11,8,4,2,2,3,0,2,1,2,0,1,3
SBPA,2019-11-24,ARR,32688,2746,0,0,0,0,0,0,0,2,6,1,16,19,14,7,9,2,2,1,1,0,0,0,0,0,0,0
SBPA,2019-11-24,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,4,20,23,16,4,6,3,3,0,1,0,1,0,0,0,1
SBPA,2019-11-25,ARR,32688,2746,0,0,0,0,0,0,0,2,0,4,25,21,10,12,12,6,2,1,1,2,2,1,0,0,0,5
SBPA,2019-11-25,DEP,32762,2737,0,0,0,0,0,0,0,0,1,0,7,20,18,13,11,9,8,4,1,3,2,2,2,0,2,4
SBPA,2019-11-26,ARR,32688,2746,0,0,0,0,1,0,0,2,3,11,22,18,11,8,10,4,2,2,0,1,1,0,0,1,0,1
SBPA,2019-11-26,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,7,22,23,17,2,8,8,3,1,0,1,0,0,0,0,2
SBPA,2019-11-27,ARR,32688,2746,0,0,0,0,0,0,1,3,2,7,13,13,14,9,9,8,3,5,3,2,0,0,2,1,0,2
SBPA,2019-11-27,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,3,25,16,14,9,5,7,1,1,3,3,1,2,2,1,4
SBPA,2019-11-28,ARR,32688,2746,0,0,0,0,1,0,0,0,4,1,6,12,9,9,9,5,5,10,5,3,4,2,2,2,3,11
SBPA,2019-11-28,DEP,32762,2737,0,0,0,0,0,0,0,0,0,2,5,7,14,17,6,4,8,6,3,3,3,0,3,4,4,11
SBPA,2019-11-29,ARR,32688,2746,0,0,0,0,0,0,0,1,4,6,14,17,15,14,7,6,4,4,3,2,0,2,2,0,0,5
SBPA,2019-11-29,DEP,32762,2737,0,0,0,0,0,0,0,0,0,0,2,22,28,12,15,8,2,2,2,5,1,4,2,0,1,4
SBPA,2019-11-30,ARR,32688,2746,0,0,0,0,0,0,0,5,3,6,16,12,8,7,12,4,3,1,1,3,0,0,1,0,0,1
SBPA,2019-11-30,DEP,32762,2737,0,0,0,0,0,0,0,0,0,1,3,25,27,10,3,4,0,1,2,0,1,1,0,0,0,1
SBPA,2019-12-01,ARR,32688,3030,0,0,0,0,0,0,1,1,5,3,15,16,12,6,6,3,4,2,1,1,2,0,0,0,0,3
SBPA,2019-12-01,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,9,12,20,18,6,7,4,3,2,1,0,0,0,1,1,2
SBPA,2019-12-02,ARR,32688,3030,0,0,0,0,0,0,1,0,4,6,18,18,15,11,10,6,4,1,2,0,2,0,1,4,1,3
SBPA,2019-12-02,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,10,15,19,12,15,12,4,5,3,6,0,1,0,1,1,3
SBPA,2019-12-03,ARR,32688,3030,0,0,0,0,1,0,0,1,4,4,11,14,18,14,7,5,8,7,1,2,1,2,0,2,0,1
SBPA,2019-12-03,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,7,22,20,12,8,10,7,6,1,4,2,1,0,0,0,2
SBPA,2019-12-04,ARR,32688,3030,0,0,0,0,0,0,1,2,3,6,11,21,20,6,10,7,6,2,2,0,1,0,0,1,0,2
SBPA,2019-12-04,DEP,32762,3046,0,0,0,0,0,0,0,0,1,0,5,27,27,11,8,6,4,6,1,1,0,0,0,0,1,4
SBPA,2019-12-05,ARR,32688,3030,0,0,0,0,1,1,1,2,2,8,14,14,14,5,10,6,4,3,3,3,6,1,0,3,0,2
SBPA,2019-12-05,DEP,32762,3046,0,0,0,0,0,0,0,0,1,1,6,19,20,10,11,7,8,4,0,2,4,1,2,4,0,3
SBPA,2019-12-06,ARR,32688,3030,0,0,0,0,0,0,2,0,2,4,4,11,16,15,7,9,8,5,5,7,3,1,1,3,0,7
SBPA,2019-12-06,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,2,14,19,19,8,13,8,3,5,0,3,2,5,0,0,8
SBPA,2019-12-07,ARR,32688,3030,0,0,0,0,0,0,1,0,2,5,10,15,10,14,6,4,2,3,1,1,2,2,1,0,1,5
SBPA,2019-12-07,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,6,25,22,11,7,4,3,0,1,0,1,1,0,0,0,0
SBPA,2019-12-08,ARR,32688,3030,0,0,0,0,0,1,1,2,3,6,14,19,15,8,5,1,1,3,1,1,0,0,0,1,0,1
SBPA,2019-12-08,DEP,32762,3046,0,0,0,0,0,0,0,0,1,1,6,18,21,15,11,3,2,1,1,2,1,0,0,0,0,1
SBPA,2019-12-09,ARR,32688,3030,0,0,0,0,0,0,1,2,10,3,12,20,16,8,4,5,10,3,4,2,2,0,1,0,0,2
SBPA,2019-12-09,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,5,16,25,21,12,2,6,4,5,2,0,2,1,0,1,2
SBPA,2019-12-10,ARR,32688,3030,0,0,0,0,1,0,0,1,4,4,15,16,8,10,10,9,6,2,3,1,1,0,6,1,1,2
SBPA,2019-12-10,DEP,32762,3046,0,0,0,0,0,0,0,1,0,0,6,15,25,9,10,8,4,2,5,2,3,3,2,1,3,3
SBPA,2019-12-11,ARR,32688,3030,0,0,0,0,0,1,0,0,2,8,10,8,9,5,7,8,7,1,3,2,1,5,2,2,3,10
SBPA,2019-12-11,DEP,32762,3046,0,0,0,0,0,0,0,0,1,0,5,17,18,7,7,7,1,1,0,2,2,2,2,4,3,17
SBPA,2019-12-12,ARR,32688,3030,0,0,0,0,0,0,0,2,2,2,9,11,13,7,3,9,11,3,5,4,3,1,0,5,2,17
SBPA,2019-12-12,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,3,13,18,14,6,4,8,5,7,4,2,3,1,3,1,19
SBPA,2019-12-13,ARR,32688,3030,0,0,0,0,0,0,0,0,2,0,9,15,10,11,10,8,6,4,2,4,2,4,1,5,1,13
SBPA,2019-12-13,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,2,10,21,18,5,9,3,4,7,2,2,2,2,3,3,12
SBPA,2019-12-14,ARR,32688,3030,2,0,1,3,2,1,0,3,3,5,10,10,10,5,6,2,5,0,3,2,3,0,2,1,1,1
SBPA,2019-12-14,DEP,32762,3046,0,0,0,1,8,6,2,0,0,0,5,12,14,9,3,3,4,0,1,3,2,1,1,1,1,3
SBPA,2019-12-15,ARR,32688,3030,0,0,0,0,0,0,3,1,8,11,22,13,7,4,5,2,1,4,1,1,0,0,1,1,0,5
SBPA,2019-12-15,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,8,21,28,9,9,4,1,2,1,1,2,1,0,1,1,3
SBPA,2019-12-16,ARR,32688,3030,0,0,0,0,0,2,1,0,7,10,21,20,10,8,7,7,3,5,2,3,0,1,0,0,0,3
SBPA,2019-12-16,DEP,32762,3046,0,0,0,0,0,0,0,0,1,2,16,15,35,10,7,6,3,6,2,0,3,1,0,0,0,4
SBPA,2019-12-17,ARR,32688,3030,0,0,0,0,0,0,2,2,6,9,11,18,23,6,4,4,5,2,0,3,1,3,0,3,1,1
SBPA,2019-12-17,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,4,21,33,11,6,13,2,2,3,2,1,1,0,0,1,3
SBPA,2019-12-18,ARR,32688,3030,0,0,0,0,0,0,1,1,1,3,6,6,10,5,9,11,7,7,8,6,8,5,1,0,3,7
SBPA,2019-12-18,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,4,11,22,5,5,11,7,9,6,7,5,4,1,1,1,6
SBPA,2019-12-19,ARR,32688,3030,0,0,0,0,0,1,0,0,1,7,16,21,12,9,6,1,2,9,6,3,3,0,3,1,2,6
SBPA,2019-12-19,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,3,16,18,19,14,5,3,5,2,6,2,3,3,2,1,7
SBPA,2019-12-20,ARR,32688,3030,0,0,0,0,0,0,0,0,4,9,13,13,9,7,9,10,9,5,3,2,4,2,1,2,1,3
SBPA,2019-12-20,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,2,12,16,19,4,14,5,7,7,5,4,1,3,0,3,8
SBPA,2019-12-21,ARR,32688,3030,0,0,0,0,0,0,0,1,5,3,15,20,13,9,9,5,8,2,1,0,0,2,0,1,1,2
SBPA,2019-12-21,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,2,18,29,15,6,6,6,1,2,1,1,1,1,0,0,3
SBPA,2019-12-22,ARR,32688,3030,0,0,0,0,0,0,1,3,8,4,14,17,16,9,1,7,3,0,2,1,1,0,0,0,0,2
SBPA,2019-12-22,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,4,24,30,15,6,3,4,0,0,2,1,2,0,1,0,3
SBPA,2019-12-23,ARR,32688,3030,0,0,0,0,0,0,1,2,3,6,22,11,17,11,6,4,5,3,5,2,0,1,1,3,1,5
SBPA,2019-12-23,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,6,21,29,14,6,8,5,3,3,5,2,0,1,1,0,3
SBPA,2019-12-24,ARR,32688,3030,0,0,0,1,0,0,1,4,10,9,20,14,11,9,8,0,3,2,1,0,1,0,1,0,0,2
SBPA,2019-12-24,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,9,29,23,15,4,6,4,0,1,0,0,0,0,0,0,2
SBPA,2019-12-25,ARR,32688,3030,0,1,0,0,1,0,0,4,6,10,17,10,10,3,4,2,4,1,0,0,0,0,1,0,0,0
SBPA,2019-12-25,DEP,32762,3046,0,0,0,0,0,0,0,0,1,0,7,23,23,13,5,4,2,0,2,0,0,0,0,0,0,0
SBPA,2019-12-26,ARR,32688,3030,0,0,0,0,0,0,1,1,6,8,16,23,13,13,3,4,3,2,0,2,0,1,0,0,0,0
SBPA,2019-12-26,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,6,14,26,18,11,5,4,2,3,2,0,3,0,2,0,1
SBPA,2019-12-27,ARR,32688,3030,0,0,0,0,0,1,2,2,2,9,21,21,15,7,3,5,9,2,2,0,0,2,0,1,0,1
SBPA,2019-12-27,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,8,12,29,17,11,7,4,2,3,0,2,0,2,1,1,4
SBPA,2019-12-28,ARR,32688,3030,0,0,0,0,0,0,0,2,9,11,20,10,9,4,6,2,2,1,2,0,0,0,2,0,0,1
SBPA,2019-12-28,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,5,22,18,12,9,2,2,5,3,1,1,0,0,1,1,0
SBPA,2019-12-29,ARR,32688,3030,0,0,0,0,0,0,2,11,16,10,16,9,6,4,2,1,2,0,0,0,0,1,3,0,0,0
SBPA,2019-12-29,DEP,32762,3046,0,0,0,0,0,0,0,1,1,1,14,25,25,7,5,1,1,0,2,2,2,0,1,0,0,1
SBPA,2019-12-30,ARR,32688,3030,0,0,0,0,0,0,1,4,9,19,25,19,9,5,3,1,1,3,0,3,1,0,1,1,0,0
SBPA,2019-12-30,DEP,32762,3046,0,0,0,0,0,0,0,0,0,0,14,30,32,12,8,2,0,1,1,1,1,0,0,1,1,1
SBPA,2019-12-31,ARR,32688,3030,1,0,0,0,0,0,1,4,9,11,26,17,11,6,2,2,1,4,1,2,1,0,1,0,0,0
SBPA,2019-12-31,DEP,32762,3046,0,0,0,0,0,0,0,0,0,1,15,20,26,14,6,4,3,1,1,0,0,1,0,0,0,1
SBPA,2020-01-01,ARR,14524,3087,0,0,0,0,0,1,1,1,9,11,14,6,9,7,4,2,1,2,2,1,1,1,0,1,0,1
SBPA,2020-01-01,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,8,24,21,8,3,7,2,0,0,1,0,1,1,1,0,0
SBPA,2020-01-02,ARR,14524,3087,0,0,0,0,0,0,0,2,6,5,11,18,11,11,6,5,6,0,3,3,3,0,0,2,0,3
SBPA,2020-01-02,DEP,14534,3091,0,0,0,0,0,0,0,0,0,0,8,22,15,11,8,4,5,6,4,2,2,6,1,0,2,3
SBPA,2020-01-03,ARR,14524,3087,0,1,0,0,0,0,0,4,6,10,18,15,12,11,0,7,5,1,4,1,2,1,0,0,2,9
SBPA,2020-01-03,DEP,14534,3091,0,0,0,0,0,0,0,0,0,0,9,16,24,11,11,2,8,4,0,1,1,3,3,1,0,14
SBPA,2020-01-04,ARR,14524,3087,0,0,0,0,0,0,0,3,8,9,17,14,9,7,5,4,1,0,1,3,1,1,0,0,1,5
SBPA,2020-01-04,DEP,14534,3091,0,0,0,0,0,0,0,0,1,0,5,22,19,9,3,6,3,4,3,1,1,0,1,1,1,5
SBPA,2020-01-05,ARR,14524,3087,0,0,0,0,0,0,5,5,9,7,22,12,6,4,7,1,0,2,2,0,1,0,0,2,2,0
SBPA,2020-01-05,DEP,14534,3091,0,0,0,0,0,0,0,0,0,0,9,21,20,11,11,5,6,1,1,2,1,0,0,1,0,2
SBPA,2020-01-06,ARR,14524,3087,0,0,0,0,0,0,1,3,6,10,13,24,14,9,7,2,1,2,2,2,2,0,2,2,0,4
SBPA,2020-01-06,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,6,17,20,11,10,7,9,4,4,5,2,3,2,3,0,2
SBPA,2020-01-07,ARR,14524,3087,0,0,0,0,0,1,0,0,5,9,20,16,9,13,8,4,4,4,2,4,2,1,2,0,0,4
SBPA,2020-01-07,DEP,14534,3091,0,0,0,0,0,0,0,0,0,0,4,27,20,16,12,9,6,4,1,1,2,1,2,1,0,3
SBPA,2020-01-08,ARR,14524,3087,0,0,0,0,0,1,0,3,5,8,17,13,7,8,11,9,5,2,2,1,1,3,1,0,1,4
SBPA,2020-01-08,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,12,20,18,13,11,7,5,3,1,1,1,1,0,0,0,6
SBPA,2020-01-09,ARR,14524,3087,0,0,1,0,1,0,0,1,8,6,21,17,14,3,8,2,2,2,3,1,0,4,0,1,3,4
SBPA,2020-01-09,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,5,24,23,15,7,9,6,1,2,2,1,3,2,1,0,4
SBPA,2020-01-10,ARR,14524,3087,0,0,0,0,0,0,1,3,12,6,21,12,10,10,9,2,2,5,2,2,1,0,2,0,0,4
SBPA,2020-01-10,DEP,14534,3091,0,0,0,0,0,0,0,1,0,0,6,19,27,15,13,6,5,1,3,2,2,0,0,1,0,3
SBPA,2020-01-11,ARR,14524,3087,0,0,0,1,1,0,2,3,6,11,17,8,11,5,5,6,0,3,0,2,0,0,0,0,1,3
SBPA,2020-01-11,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,12,21,19,11,7,3,3,2,0,0,0,0,0,0,1,3
SBPA,2020-01-12,ARR,14524,3087,0,0,0,0,0,2,4,1,9,13,11,19,9,1,2,4,1,3,3,0,2,0,1,0,0,2
SBPA,2020-01-12,DEP,14534,3091,0,0,0,0,0,0,0,0,1,0,11,21,32,9,9,0,4,1,1,1,0,1,0,0,0,0
SBPA,2020-01-13,ARR,14524,3087,0,0,0,0,0,0,0,4,5,12,20,20,10,11,7,6,6,2,3,1,1,0,1,0,1,2
SBPA,2020-01-13,DEP,14534,3091,0,0,0,0,0,0,0,0,0,1,5,25,29,18,10,1,5,4,3,2,3,0,0,2,1,2
SBPA,2020-01-14,ARR,14524,3087,0,0,0,0,0,0,2,1,10,11,26,16,11,7,4,4,2,2,1,1,3,1,0,1,1,0
