REGION,DATE,PAIR_GROUP,ADEP,ADES,GCD,HFE_TYPE,N,N_VALID,N_NEG,N_HIGH,DIST_FLOWN,DIST_ACHIEVED,HFE
BRA,2025-01-20,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-01-20,mid_600,SBBR,SBSV,586.3758875222663,KEP,8,8,0,0,4121542720242984,4065255103289936,0.013846023317822143
BRA,2025-01-20,short,SBCF,SBKP,269.28925025382233,KEA,5,3,1,1,613426631349601,578337794508765,0.06067187234519267
BRA,2025-01-20,short,SBCF,SBKP,269.28925025382233,KEP,9,8,1,0,1639352091900712,1539366724219784,0.0649522729755021
BRA,2025-01-20,short,SBCF,SBSP,283.04103298142775,KEA,17,12,2,3,3044693327327446,2677172257891731,0.1372795748769402
BRA,2025-01-20,short,SBCF,SBSP,283.04103298142775,KEP,22,22,0,0,5132057018878526,4656417342157966,0.10214713196221581
BRA,2025-01-20,mid_600,SBCT,SBBR,584.8583379614529,KEP,4,1,3,0,510197281087689,505511149435701,0.00927008564938503
BRA,2025-01-20,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293281286514912,291878673660305,0.004805465356606975
BRA,2025-01-20,long,SBEG,SBGR,1458.0313410919498,KEA,3,3,0,0,421255335699029,414157475245835,0.017138071572849967
BRA,2025-01-20,long,SBEG,SBGR,1458.0313410919498,KEP,7,7,0,0,979738028875522,966510210990801,0.013686164651236066
BRA,2025-01-20,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-01-20,mid_600,SBGL,SBPA,606.3544314361131,KEP,9,9,0,0,4798954650340947,4752366089862486,0.009803234767170377
BRA,2025-01-20,long,SBGR,SBEG,1458.0313410919498,KEP,6,6,0,0,832705450512522,828257128968288,0.005370701185240634
BRA,2025-01-20,mid_780_800,SBGR,SBSV,784.674867865583,KEP,12,12,0,0,8458575603674532,8456919672334188,1.9580785965844782e-4
BRA,2025-01-20,short,SBKP,SBCF,269.28925025382233,KEA,4,3,0,1,596579343932103,573626501916545,0.040013566212283136
BRA,2025-01-20,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1591786560724680,1543656449445544,0.031179289469767335
BRA,2025-01-20,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,3,3,0,0,2166349624051007,2127842359404870,0.018096859702006807
BRA,2025-01-20,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580449014491013,3553666768450670,0.007536510254173123
BRA,2025-01-20,mid_600,SBPA,SBGL,606.3544314361131,KEP,8,8,0,0,4220379869015776,4211198310966416,0.002180272067798361
BRA,2025-01-20,short,SBSP,SBCF,283.04103298142775,KEA,7,6,1,0,1242618112020210,1226954950138326,0.012765881811812374
BRA,2025-01-20,short,SBSP,SBCF,283.04103298142775,KEP,23,23,0,0,4700649488288508,4677708551353673,0.00490431087849541
BRA,2025-01-20,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,3,2,0,1,1447380982312541,1441803607344682,0.0038683319555086193
BRA,2025-01-20,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,18,18,0,0,12964319894352652,12961420345933848,2.2370607089472472e-4
BRA,2025-01-20,mid_600,SBSV,SBBR,586.3758875222663,KEA,1,0,0,1,0,0,NA
BRA,2025-01-20,mid_600,SBSV,SBBR,586.3758875222663,KEP,9,9,0,0,4694136519087777,4595349385791211,0.021497197493190567
BRA,2025-01-20,mid_780_800,SBSV,SBGR,784.674867865583,KEA,2,2,0,0,1456866435391203,1416661281793571,0.028380216297525962
BRA,2025-01-20,mid_780_800,SBSV,SBGR,784.674867865583,KEP,13,0,13,0,0,0,NA
BRA,2025-01-20,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,3,3,0,0,2176482421679085,2128388222050734,0.02259653531723238
BRA,2025-01-20,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-01-20,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,10,8,1,1,6160315903798020,5899495447064893,0.04421063785427437
BRA,2025-01-20,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,21,21,0,0,15691958152427052,15251029035265220,0.028911433854218238
BRA,2025-01-21,mid_600,SBBR,SBCT,584.8583379614529,KEA,2,1,1,0,511593039922586,506700812165728,0.00965506199989652
BRA,2025-01-21,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-01-21,mid_600,SBBR,SBSV,586.3758875222663,KEA,2,2,0,0,1035490707683050,1015681850334533,0.01950301400186749
BRA,2025-01-21,mid_600,SBBR,SBSV,586.3758875222663,KEP,6,6,0,0,3091157041798661,3048941327467452,0.013846023847980948
BRA,2025-01-21,short,SBCF,SBKP,269.28925025382233,KEA,4,2,0,2,411816181849140,385585018869164,0.06802951799555457
BRA,2025-01-21,short,SBCF,SBKP,269.28925025382233,KEP,8,8,0,0,1639352091900712,1539366724219784,0.0649522729755021
BRA,2025-01-21,short,SBCF,SBSP,283.04103298142775,KEA,17,13,2,2,3279781903955786,2895479817684946,0.13272483680376856
BRA,2025-01-21,short,SBCF,SBSP,283.04103298142775,KEP,22,22,0,0,5132057018878526,4656417342157966,0.10214713196221581
BRA,2025-01-21,mid_600,SBCT,SBBR,584.8583379614529,KEP,4,0,4,0,0,0,NA
BRA,2025-01-21,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-01-21,long,SBEG,SBGR,1458.0313410919498,KEA,3,1,0,2,141218421334972,138101649767938,0.02256867729148304
BRA,2025-01-21,long,SBEG,SBGR,1458.0313410919498,KEP,7,7,0,0,980128869421786,966526950618673,0.014072984508509023
BRA,2025-01-21,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,0,1,0,0,NA
BRA,2025-01-21,mid_600,SBGL,SBPA,606.3544314361131,KEP,9,9,0,0,4798954635930714,4752366089862486,0.00980323173494746
BRA,2025-01-21,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1110327582062757,1104342838624384,0.005419280343980759
BRA,2025-01-21,mid_780_800,SBGR,SBSV,784.674867865583,KEA,1,1,0,0,706912491437398,705260586734439,0.0023422614761556826
BRA,2025-01-21,mid_780_800,SBGR,SBSV,784.674867865583,KEP,13,13,0,0,9163456903980744,9161662978362036,1.9580785965866987e-4
BRA,2025-01-21,short,SBKP,SBCF,269.28925025382233,KEA,5,3,1,1,605101306683415,574375189363063,0.05349485473845905
BRA,2025-01-21,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1591786560724680,1543656449445544,0.031179289469767335
BRA,2025-01-21,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,2,2,0,0,1443555551341927,1418435504735653,0.01770968544033691
BRA,2025-01-21,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580443362944217,3553666768450670,0.007534919911812876
BRA,2025-01-21,mid_600,SBPA,SBGL,606.3544314361131,KEP,10,10,0,0,5275474836269720,5263997888708020,0.002180272067798361
BRA,2025-01-21,short,SBSP,SBCF,283.04103298142775,KEA,9,7,0,2,1466888154232357,1434427552908099,0.02262965547367579
BRA,2025-01-21,short,SBSP,SBCF,283.04103298142775,KEP,22,22,0,0,4496273423580312,4474329918686122,0.00490431087849541
BRA,2025-01-21,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,5,4,0,1,2940184201008283,2884442263475020,0.019325031476313148
BRA,2025-01-21,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,20,20,0,0,14404749814656092,14401578162148720,2.2022951038147554e-4
BRA,2025-01-21,mid_600,SBSV,SBBR,586.3758875222663,KEA,1,1,0,0,513752204911182,506696844889158,0.013924223316542195
BRA,2025-01-21,mid_600,SBSV,SBBR,586.3758875222663,KEP,6,6,0,0,3123078118898742,3060034742960274,0.020602176522178883
BRA,2025-01-21,mid_780_800,SBSV,SBGR,784.674867865583,KEA,3,2,0,1,1434898309843638,1418061453758506,0.011873149813434791
BRA,2025-01-21,mid_780_800,SBSV,SBGR,784.674867865583,KEP,12,0,12,0,0,0,NA
BRA,2025-01-21,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,3,3,0,0,2162044730422871,2129005668988498,0.015518540845440798
BRA,2025-01-21,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-01-21,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,7,4,1,2,3064866704473304,2946770808723763,0.040076376282785375
BRA,2025-01-21,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,19,19,0,0,14209570120304644,13801333153364188,0.02957953136874636
BRA,2025-01-22,mid_600,SBBR,SBCT,584.8583379614529,KEA,1,1,0,0,517067378352214,508475934534423,0.01689646104029996
BRA,2025-01-22,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-01-22,mid_600,SBBR,SBSV,586.3758875222663,KEA,2,1,1,0,513798744982762,507503593914629,0.012404150716599505
BRA,2025-01-22,mid_600,SBBR,SBSV,586.3758875222663,KEP,6,6,0,0,3091157040182238,3048941327467452,0.013846023317822143
BRA,2025-01-22,short,SBCF,SBKP,269.28925025382233,KEA,4,4,0,0,818859735630370,769505389301265,0.06413775265943267
BRA,2025-01-22,short,SBCF,SBKP,269.28925025382233,KEP,8,8,0,0,1639352091900712,1539366724219784,0.0649522729755021
BRA,2025-01-22,short,SBCF,SBSP,283.04103298142775,KEA,10,8,0,2,2063972181878175,1793370282608597,0.15089014348780583
BRA,2025-01-22,short,SBCF,SBSP,283.04103298142775,KEP,22,22,0,0,5106258110656376,4649305977964496,0.09828394492804216
BRA,2025-01-22,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,1,4,0,524645693201913,511573912907736,0.02555208536705522
BRA,2025-01-22,long,SBEG,SBGL,1539.2845825162146,KEA,1,0,0,1,0,0,NA
BRA,2025-01-22,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-01-22,long,SBEG,SBGR,1458.0313410919498,KEP,9,9,0,0,1259607345619062,1242653594184191,0.013643183839983308
BRA,2025-01-22,long,SBGL,SBEG,1539.2845825162146,KEP,3,2,1,0,295405687475681,293054460840480,0.008023172991319383
BRA,2025-01-22,mid_600,SBGL,SBPA,606.3544314361131,KEP,9,9,0,0,4798954635930714,4752366089862486,0.00980323173494746
BRA,2025-01-22,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1110273934016696,1104342838624384,0.005370701185240634
BRA,2025-01-22,mid_780_800,SBGR,SBSV,784.674867865583,KEP,14,14,0,0,9868338204286956,9866406284389884,1.9580785965889191e-4
BRA,2025-01-22,short,SBKP,SBCF,269.28925025382233,KEA,3,3,0,0,624478834792760,581385517811261,0.0741217585600209
BRA,2025-01-22,short,SBKP,SBCF,269.28925025382233,KEP,7,7,0,0,1392813240634095,1350699393264851,0.031179289469767335
BRA,2025-01-22,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,4,3,1,0,2171104432805432,2127448823963928,0.020520168734382782
BRA,2025-01-22,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296502191697452,4264400122140804,0.007527921545160243
BRA,2025-01-22,mid_600,SBPA,SBGL,606.3544314361131,KEP,9,9,0,0,4747927352642748,4737598099837218,0.002180272067798361
BRA,2025-01-22,short,SBSP,SBCF,283.04103298142775,KEA,8,7,1,0,1579914000683595,1458524860265423,0.08322733723995723
BRA,2025-01-22,short,SBSP,SBCF,283.04103298142775,KEP,23,23,0,0,4700649488288508,4677708551353673,0.00490431087849541
BRA,2025-01-22,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,3,2,1,0,1473366888793752,1445846374421483,0.019034189841421245
BRA,2025-01-22,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,18,18,0,0,12964274833190484,12961420345933848,2.2022951038169758e-4
BRA,2025-01-22,mid_600,SBSV,SBBR,586.3758875222663,KEP,6,6,0,0,3123078118898742,3060034742960274,0.020602176522178883
BRA,2025-01-22,mid_780_800,SBSV,SBGR,784.674867865583,KEA,5,5,0,0,3635437639245868,3552620537145526,0.023311553044976785
BRA,2025-01-22,mid_780_800,SBSV,SBGR,784.674867865583,KEP,13,0,13,0,0,0,NA
BRA,2025-01-22,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,3,3,0,0,2210334415915366,2128894448652603,0.03825458200349341
BRA,2025-01-22,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,6,1,0,5,726711113414452,712285031175525,0.02025324358581404
BRA,2025-01-22,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,3,1,0,2,783612474788727,741645279566489,0.05658661408425458
BRA,2025-01-22,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,19,19,0,0,14201975071523284,13798349960076788,0.029251694051413146
BRA,2025-01-23,mid_600,SBBR,SBCT,584.8583379614529,KEA,1,0,1,0,0,0,NA
BRA,2025-01-23,mid_600,SBBR,SBCT,584.8583379614529,KEP,5,5,0,0,2572285856301379,2536612168192551,0.014063516905009177
BRA,2025-01-23,mid_600,SBBR,SBSV,586.3758875222663,KEA,4,3,1,0,1546127932970662,1524068109727114,0.014474302757701452
BRA,2025-01-23,mid_600,SBBR,SBSV,586.3758875222663,KEP,6,6,0,0,3091157040182238,3048941327467452,0.013846023317822143
BRA,2025-01-23,short,SBCF,SBKP,269.28925025382233,KEA,6,5,1,0,1006588903125212,962784837024250,0.04549725381669956
BRA,2025-01-23,short,SBCF,SBKP,269.28925025382233,KEP,9,9,0,0,1829911332220984,1729183018059512,0.05825196818929501
BRA,2025-01-23,short,SBCF,SBSP,283.04103298142775,KEA,8,5,1,2,1267188767543212,1116967628793814,0.13449014535149795
BRA,2025-01-23,short,SBCF,SBSP,283.04103298142775,KEP,22,22,0,0,5132057018878526,4656417342157966,0.10214713196221581
BRA,2025-01-23,mid_600,SBCT,SBBR,584.8583379614529,KEP,4,0,4,0,0,0,NA
BRA,2025-01-23,long,SBEG,SBGL,1539.2845825162146,KEA,1,1,0,0,147115959526535,145945409692779,0.008020463515913567
BRA,2025-01-23,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293356460991002,291877577986462,0.005066792093939343
BRA,2025-01-23,long,SBEG,SBGR,1458.0313410919498,KEA,2,1,0,1,141409528370722,137851627899943,0.025809636962440763
BRA,2025-01-23,long,SBEG,SBGR,1458.0313410919498,KEP,9,9,0,0,1259998186165326,1242670333812063,0.013944046044864766
BRA,2025-01-23,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-01-23,mid_600,SBGL,SBPA,606.3544314361131,KEP,9,9,0,0,4798954635930714,4752366089862486,0.00980323173494746
BRA,2025-01-23,long,SBGR,SBEG,1458.0313410919498,KEP,9,9,0,0,1253059325675703,1242357027096410,0.00861451124424839
BRA,2025-01-23,mid_780_800,SBGR,SBSV,784.674867865583,KEP,13,13,0,0,9163456903980744,9161662978362036,1.9580785965866987e-4
BRA,2025-01-23,short,SBKP,SBCF,269.28925025382233,KEA,3,2,0,1,403908493364295,382246160158942,0.056671159747806454
BRA,2025-01-23,short,SBKP,SBCF,269.28925025382233,KEP,7,7,0,0,1392813240634095,1350699393264851,0.031179289469767335
BRA,2025-01-23,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,1,0,1,0,0,0,NA
BRA,2025-01-23,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580425302492930,3553666768450670,0.007529837710114284
BRA,2025-01-23,mid_600,SBPA,SBGL,606.3544314361131,KEP,9,9,0,0,4747927352642748,4737598099837218,0.002180272067798361
BRA,2025-01-23,short,SBSP,SBCF,283.04103298142775,KEA,9,8,0,1,1703040411219304,1646428865660874,0.03438444668892893
BRA,2025-01-23,short,SBSP,SBCF,283.04103298142775,KEP,22,22,0,0,4496273423580312,4474329918686122,0.00490431087849541
BRA,2025-01-23,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,6,6,0,0,4404182236121686,4332015974570075,0.016658817043899043
BRA,2025-01-23,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,18,18,0,0,12964274833190484,12961420345933848,2.2022951038169758e-4
BRA,2025-01-23,mid_600,SBSV,SBBR,586.3758875222663,KEP,6,6,0,0,3123078118898742,3060034742960274,0.020602176522178883
BRA,2025-01-23,mid_780_800,SBSV,SBGR,784.674867865583,KEA,3,3,0,0,2175431427524672,2127303446995713,0.02262393764130266
BRA,2025-01-23,mid_780_800,SBSV,SBGR,784.674867865583,KEP,12,0,12,0,0,0,NA
BRA,2025-01-23,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,2,2,0,0,1449304147095943,1421764623080035,0.019369960096663474
BRA,2025-01-23,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,1,0,4,726711113414452,712285031175525,0.02025324358581404
BRA,2025-01-23,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,8,7,0,1,5434099947495572,5167962796090109,0.0514974975452247
BRA,2025-01-23,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,18,18,0,0,13454895721442600,13072121014809588,0.029281759723564393
BRA,2025-01-24,mid_600,SBBR,SBCT,584.8583379614529,KEA,3,3,0,0,1547640616927466,1524985754021402,0.014855786584446973
BRA,2025-01-24,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-01-24,mid_600,SBBR,SBSV,586.3758875222663,KEA,1,0,1,0,0,0,NA
BRA,2025-01-24,mid_600,SBBR,SBSV,586.3758875222663,KEP,7,7,0,0,3606349880212611,3557098215378694,0.013846023317822143
BRA,2025-01-24,short,SBCF,SBKP,269.28925025382233,KEA,4,3,0,1,611238048882617,577561644261506,0.05830789657815849
BRA,2025-01-24,short,SBCF,SBKP,269.28925025382233,KEP,9,8,1,0,1639352091900712,1539366724219784,0.0649522729755021
BRA,2025-01-24,short,SBCF,SBSP,283.04103298142775,KEA,9,6,1,2,1532366470545011,1345348366428391,0.13901091255130638
BRA,2025-01-24,short,SBCF,SBSP,283.04103298142775,KEP,23,23,0,0,5367994575459770,4868072675892419,0.10269400907736137
BRA,2025-01-24,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,0,5,0,0,0,NA
BRA,2025-01-24,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293356460403533,291877577986462,0.0050667900812155775
BRA,2025-01-24,long,SBEG,SBGR,1458.0313410919498,KEA,2,2,0,0,155591108912469,151755943877206,0.025271926339611728
BRA,2025-01-24,long,SBEG,SBGR,1458.0313410919498,KEP,9,9,0,0,1259619602123410,1242655538644227,0.01365146088488145
BRA,2025-01-24,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-01-24,mid_600,SBGL,SBPA,606.3544314361131,KEP,8,8,0,0,4262893280676915,4223894020915464,0.009233010953479948
BRA,2025-01-24,long,SBGR,SBEG,1458.0313410919498,KEP,7,7,0,0,971586360642964,966299983796336,0.005470740903729787
BRA,2025-01-24,mid_780_800,SBGR,SBSV,784.674867865583,KEP,13,13,0,0,9163456903980744,9161662978362036,1.9580785965866987e-4
BRA,2025-01-24,short,SBKP,SBCF,269.28925025382233,KEA,5,2,1,2,409182875126112,380767162012611,0.07462753080729123
BRA,2025-01-24,short,SBKP,SBCF,269.28925025382233,KEP,9,9,0,0,1790759880815265,1736613505626237,0.031179289469767335
BRA,2025-01-24,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,5,4,0,1,2880958864262134,2836857387962580,0.015545891198720962
BRA,2025-01-24,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296574398509029,4264400122140804,0.007544854011511726
BRA,2025-01-24,mid_600,SBPA,SBGL,606.3544314361131,KEP,8,8,0,0,4220379869015776,4211198310966416,0.002180272067798361
BRA,2025-01-24,short,SBSP,SBCF,283.04103298142775,KEA,9,6,1,2,1270192838927119,1235916544272748,0.027733502567958812
BRA,2025-01-24,short,SBSP,SBCF,283.04103298142775,KEP,22,22,0,0,4496273423580312,4474329918686122,0.00490431087849541
BRA,2025-01-24,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,5,5,0,0,3665159497161810,3616192937154589,0.013540914674135207
BRA,2025-01-24,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,18,18,0,0,12964274833190484,12961420345933848,2.2022951038169758e-4
BRA,2025-01-24,mid_600,SBSV,SBBR,586.3758875222663,KEP,6,6,0,0,3123078118898742,3060034742960274,0.020602176522178883
BRA,2025-01-24,mid_780_800,SBSV,SBGR,784.674867865583,KEA,2,2,0,0,1439273272380576,1419289733420783,0.014079957382365116
BRA,2025-01-24,mid_780_800,SBSV,SBGR,784.674867865583,KEP,12,0,12,0,0,0,NA
BRA,2025-01-24,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,4,3,1,0,2166700594273902,2128381559537504,0.01800383703038877
BRA,2025-01-24,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-01-24,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,6,4,2,0,3078082660044515,2949410528179761,0.04362638928537499
BRA,2025-01-24,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,19,19,0,0,14209570120304644,13801333153364188,0.02957953136874636
BRA,2025-01-25,mid_600,SBBR,SBCT,584.8583379614529,KEA,1,1,0,0,515387597279146,508589780136271,0.013366012075692213
BRA,2025-01-25,mid_600,SBBR,SBCT,584.8583379614529,KEP,3,3,0,0,1545805014857814,1523084215508496,0.014917625117487399
BRA,2025-01-25,mid_600,SBBR,SBSV,586.3758875222663,KEA,1,1,0,0,517027519118603,508296597515162,0.017176824802925372
BRA,2025-01-25,mid_600,SBBR,SBSV,586.3758875222663,KEP,5,5,0,0,2568269654099250,2538889084178769,0.011572214833474925
BRA,2025-01-25,short,SBCF,SBKP,269.28925025382233,KEA,3,3,0,0,612559554109772,577342224953780,0.06099905330640132
BRA,2025-01-25,short,SBCF,SBKP,269.28925025382233,KEP,6,6,0,0,1229514068925534,1154525043164838,0.0649522729755021
BRA,2025-01-25,short,SBCF,SBSP,283.04103298142775,KEA,5,5,0,0,1258197490621070,1113994893302144,0.1294463719590988
BRA,2025-01-25,short,SBCF,SBSP,283.04103298142775,KEP,12,12,0,0,2799303828479196,2539864004813436,0.10214713196221581
BRA,2025-01-25,mid_600,SBCT,SBBR,584.8583379614529,KEP,2,0,2,0,0,0,NA
BRA,2025-01-25,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293264474775210,291877577986462,0.004751638677817027
BRA,2025-01-25,long,SBEG,SBGR,1458.0313410919498,KEA,3,2,1,0,283572645401880,275915133305986,0.027753142802072972
BRA,2025-01-25,long,SBEG,SBGR,1458.0313410919498,KEP,10,10,0,0,1400149048957775,1380752335433610,0.014047930991240243
BRA,2025-01-25,long,SBGL,SBEG,1539.2845825162146,KEP,2,1,1,0,147533420914537,146522600568265,0.0068987333172609855
BRA,2025-01-25,mid_600,SBGL,SBPA,606.3544314361131,KEP,8,8,0,0,4269294728056362,4224864653580642,0.010516330845785848
BRA,2025-01-25,long,SBGR,SBEG,1458.0313410919498,KEA,1,0,1,0,0,0,NA
BRA,2025-01-25,long,SBGR,SBEG,1458.0313410919498,KEP,9,9,0,0,1249142253824376,1242385693452432,0.005438375866329004
BRA,2025-01-25,mid_780_800,SBGR,SBSV,784.674867865583,KEA,1,0,1,0,0,0,NA
BRA,2025-01-25,mid_780_800,SBGR,SBSV,784.674867865583,KEP,14,14,0,0,9868388918470220,9866406284389884,2.0094794631275725e-4
BRA,2025-01-25,short,SBKP,SBCF,269.28925025382233,KEA,4,3,0,1,617170353035762,572843282118810,0.07738079907823447
BRA,2025-01-25,short,SBKP,SBCF,269.28925025382233,KEP,10,10,0,0,1989733200905850,1929570561806930,0.031179289469767335
BRA,2025-01-25,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,2,2,0,0,1445660124021249,1418220937242258,0.01934761084006187
BRA,2025-01-25,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580473942113187,3553666768450670,0.0075435248742257155
BRA,2025-01-25,mid_600,SBPA,SBGL,606.3544314361131,KEP,8,8,0,0,4220379869015776,4211198310966416,0.002180272067798361
BRA,2025-01-25,short,SBSP,SBCF,283.04103298142775,KEA,7,7,0,0,1526536292930432,1448478034427215,0.05388984620266224
BRA,2025-01-25,short,SBSP,SBCF,283.04103298142775,KEP,15,15,0,0,3065640970622940,3050679490013265,0.00490431087849541
BRA,2025-01-25,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,3,3,0,0,2186944694065325,2167530687952040,0.008956738754009486
BRA,2025-01-25,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,17,17,0,0,12244037342457680,12241341437826412,2.2022951038169758e-4
BRA,2025-01-25,mid_600,SBSV,SBBR,586.3758875222663,KEP,5,5,0,0,2602565099082285,2550028952466895,0.020602176522178883
BRA,2025-01-25,mid_780_800,SBSV,SBGR,784.674867865583,KEA,5,4,1,0,2896786104549364,2838599113551197,0.020498488398868364
BRA,2025-01-25,mid_780_800,SBSV,SBGR,784.674867865583,KEP,15,1,14,0,718072645337379,708890868534447,0.012952313551328754
BRA,2025-01-25,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,4,2,1,1,1441123541772764,1419553794689829,0.015194737362981048
BRA,2025-01-25,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,7,1,0,6,715008400034948,708369508552157,0.009372074041357648
BRA,2025-01-25,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,3,3,0,0,2328059779329587,2214476481712737,0.05129126389682925
BRA,2025-01-25,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,11,11,0,0,8222196094039796,7988518397939189,0.029251694051413812
BRA,2025-01-26,mid_600,SBBR,SBCT,584.8583379614529,KEA,2,2,0,0,1032320301033833,1017746293775847,0.014319882417764829
BRA,2025-01-26,mid_600,SBBR,SBCT,584.8583379614529,KEP,3,3,0,0,1545805014857814,1523084215508496,0.014917625117487399
BRA,2025-01-26,mid_600,SBBR,SBSV,586.3758875222663,KEA,1,1,0,0,515104216891662,507528293585109,0.014927095498534104
BRA,2025-01-26,mid_600,SBBR,SBSV,586.3758875222663,KEP,7,7,0,0,3606349880212611,3557098215378694,0.013846023317822143
BRA,2025-01-26,short,SBCF,SBKP,269.28925025382233,KEA,6,2,0,4,390019216060808,383200176358079,0.01779498059613882
BRA,2025-01-26,short,SBCF,SBKP,269.28925025382233,KEP,11,10,1,0,2036182468077458,1921336041665389,0.059774252874849276
BRA,2025-01-26,short,SBCF,SBSP,283.04103298142775,KEA,14,9,1,4,2339463391216508,2016773227616457,0.1600031967805451
BRA,2025-01-26,short,SBCF,SBSP,283.04103298142775,KEP,21,21,0,0,4898781699838593,4444762008423513,0.10214713196221581
BRA,2025-01-26,mid_600,SBCT,SBBR,584.8583379614529,KEP,3,1,2,0,509915645544725,505511149435701,0.008712955419362567
BRA,2025-01-26,long,SBEG,SBGL,1539.2845825162146,KEA,1,1,0,0,14862866145135,14595340592629,0.01832951761612933
BRA,2025-01-26,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293356460403533,291877577986462,0.0050667900812155775
BRA,2025-01-26,long,SBEG,SBGR,1458.0313410919498,KEA,2,2,0,0,289781613007625,275781800823265,0.050764090097924264
BRA,2025-01-26,long,SBEG,SBGR,1458.0313410919498,KEP,8,8,0,0,1119477266974160,1104573532773560,0.013492749697864959
