DATE,FLTS,D,A,I,O,J,H,M,L,NN,MAINLINE,LOW_COST,REGIONAL,CHARTER,ALL_CARGO,BUSINESS_AVIATION,MILITARY,OTHER_SEGMENT,MS_NA,SCHED,CARGO,OTHER,REG
2024-09-02,34648,3169,3151,27736,592,124,4017,28775,1732,0,25202,0,3982,2158,0,2261,470,542,33,29184,0,3306,EUR
2024-09-03,33997,3176,3189,27044,588,129,4028,27998,1842,0,24646,0,3852,2115,0,2180,565,622,17,28498,0,3384,EUR
2024-09-04,34219,3111,3152,27313,643,122,4128,28170,1799,0,24735,0,3922,2159,0,2171,557,646,29,28657,0,3403,EUR
2024-09-05,34811,3265,3263,27643,640,127,4112,28695,1877,0,25084,0,3920,2174,0,2292,589,715,37,29004,0,3633,EUR
2024-09-06,35272,3124,3189,28403,556,130,4110,29000,2032,0,25476,0,3996,2183,0,2401,531,649,36,29472,0,3617,EUR
2024-09-07,31351,3183,3103,24461,604,127,4014,26070,1140,0,23889,0,3133,2048,0,1751,187,323,20,27022,0,2281,EUR
2024-09-08,33134,3216,3244,26050,624,125,3976,27813,1220,0,24698,0,3595,2081,0,2192,194,328,46,28293,0,2760,EUR
2024-09-09,34389,3071,3099,27620,599,126,3921,28645,1697,0,24930,0,3987,2153,1,2193,505,589,31,28917,1,3318,EUR
2024-09-10,33443,3055,3074,26695,619,126,3909,27478,1930,0,24159,0,3790,2076,0,2237,534,622,25,27949,0,3418,EUR
2024-09-11,34054,3073,3083,27273,625,124,3989,28056,1885,0,24541,0,3872,2114,1,2316,511,670,29,28413,1,3526,EUR
2024-09-12,34631,3201,3233,27549,648,121,4095,28510,1905,0,24818,0,3932,2208,0,2419,594,625,35,28750,0,3673,EUR
2024-09-13,34769,3084,3124,27986,575,125,4039,28794,1811,0,25079,0,4002,2136,0,2406,520,595,31,29081,0,3552,EUR
2024-09-14,30966,3130,3056,24188,592,130,3953,25825,1058,0,23563,0,3073,2045,0,1741,157,364,23,26636,0,2285,EUR
2024-09-15,33183,3151,3181,26241,610,131,3915,27864,1273,0,24672,0,3570,2085,1,2328,193,302,32,28242,1,2855,EUR
2024-09-16,34251,3017,3010,27602,622,124,3948,28290,1889,0,24649,0,3955,2033,1,2355,555,680,23,28604,1,3613,EUR
2024-09-17,33550,3022,3014,26911,603,127,3918,27477,2028,0,24000,0,3860,2047,0,2332,580,706,25,27860,0,3643,EUR
2024-09-18,33960,2979,2973,27376,632,125,3956,27813,2066,0,24239,0,3896,2135,0,2400,581,673,36,28135,0,3690,EUR
2024-09-19,34165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-20,34412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-21,30272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-22,32379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-23,33402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-24,32185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-25,33107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-26,33725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-27,33816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-28,30067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-29,32155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-09-30,33102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
2024-10-01,31804,2849,2859,25526,570,138,3847,26023,1796,0,22706,0,3648,1847,0,2089,577,900,37,26354,0,3603,EUR
2024-10-02,32306,2810,2804,26205,487,122,3852,26469,1863,0,23145,0,3749,1900,0,2204,613,658,37,26894,0,3512,EUR
2024-10-03,32502,2863,2860,26275,504,126,3887,26690,1799,0,23458,0,3802,1863,0,2235,498,609,37,27260,0,3379,EUR
2024-10-04,32759,2845,2799,26601,514,125,3901,27021,1712,0,23901,0,3834,1870,0,1979,499,634,42,27735,0,3154,EUR
2024-10-05,29590,2969,2921,23140,560,125,3914,24417,1134,0,22640,0,2921,1785,0,1539,245,427,33,25561,0,2244,EUR
2024-10-06,31668,2988,3022,25081,577,123,3833,26455,1257,0,23718,0,3477,1772,0,2167,194,304,36,27195,0,2701,EUR
2024-10-07,32526,2834,2862,26286,544,122,3784,26867,1753,0,23638,0,3817,1705,0,2142,565,625,34,27455,0,3366,EUR
2024-10-08,31143,2875,2852,24891,525,123,3843,25500,1677,0,22698,0,3671,1627,0,1832,559,716,40,26369,0,3147,EUR
2024-10-09,31571,2784,2806,25398,583,120,3854,25834,1763,0,22867,0,3646,1637,0,2072,635,678,36,26513,0,3421,EUR
2024-10-10,32618,2912,2900,26221,585,123,3915,26778,1802,0,23625,0,3764,1725,0,2158,602,708,36,27389,0,3504,EUR
2024-10-11,33146,2835,2834,26993,484,120,3870,27236,1920,0,24036,0,3835,1711,0,2289,515,736,24,27871,0,3564,EUR
2024-10-12,28917,2954,2847,22620,496,120,3848,23894,1055,0,22409,0,2802,1645,0,1455,201,383,22,25211,0,2061,EUR
2024-10-13,31138,2950,2993,24588,607,119,3881,26018,1120,0,23590,0,3414,1581,0,1896,238,374,45,27004,0,2553,EUR
2024-10-14,32021,2813,2797,25880,531,117,3793,26471,1640,0,23494,0,3811,1590,0,1936,550,614,26,27305,0,3126,EUR
2024-10-15,31372,2852,2844,25138,538,118,3875,25494,1885,0,22809,0,3581,1557,0,2059,678,663,25,26390,0,3425,EUR
2024-10-16,31535,2835,2855,25289,556,121,3884,25775,1755,0,22897,0,3674,1602,0,2135,573,623,31,26571,0,3362,EUR
2024-10-17,32117,2854,2839,25889,535,122,3893,26278,1824,0,23462,0,3757,1658,0,2013,560,643,24,27219,0,3240,EUR
2024-10-18,32816,2936,2924,26448,508,121,3949,27052,1694,0,23941,0,3752,1795,0,2148,538,608,34,27693,0,3328,EUR
2024-10-19,29169,2994,2884,22745,546,120,3831,24087,1131,0,22491,0,2820,1612,0,1568,205,457,16,25311,0,2246,EUR
2024-10-20,30496,2953,2967,23993,583,120,3792,25484,1100,0,23377,0,3192,1495,0,1800,217,396,19,26569,0,2432,EUR
2024-10-21,31820,2820,2797,25647,556,119,3838,26212,1651,0,23560,0,3768,1417,0,1846,555,647,27,27328,0,3075,EUR
2024-10-22,30997,2835,2851,24783,528,118,3808,25210,1861,0,22627,0,3555,1465,0,1935,574,809,32,26182,0,3350,EUR
2024-10-23,31314,2850,2811,25116,537,120,3876,25469,1849,0,22756,0,3582,1585,0,2110,581,667,33,26338,0,3391,EUR
2024-10-24,32055,2871,2880,25772,532,121,3943,26106,1885,0,23311,0,3669,1662,0,2012,605,770,26,26980,0,3413,EUR
2024-10-25,32700,2920,2946,26303,531,124,3924,27024,1628,0,24087,0,3738,1684,0,2056,488,619,28,27825,0,3191,EUR
2024-10-26,28839,3027,2825,22397,590,124,3752,24005,958,0,22221,0,2791,1693,0,1485,213,406,30,25012,0,2134,EUR
2024-10-27,28556,2864,2836,22264,592,121,3506,23926,1003,0,21465,0,3244,1525,1,1687,191,401,42,24709,1,2321,EUR
2024-10-28,29186,2610,2596,23383,597,118,3520,24018,1530,0,21330,0,3577,1384,1,1731,536,612,15,24907,1,2894,EUR
2024-10-29,27275,2547,2581,21566,581,117,3533,22088,1537,0,19628,0,3300,1427,0,1669,589,638,24,22928,0,2920,EUR
2024-10-30,28152,2630,2640,22313,569,116,3592,22753,1691,0,20050,0,3412,1555,0,1810,581,723,21,23462,0,3135,EUR
2024-10-31,28879,2719,2737,22852,571,121,3629,23614,1515,0,20884,0,3557,1484,0,1808,491,626,29,24441,0,2954,EUR
2024-11-01,28569,2742,2769,22538,520,121,3578,23733,1137,0,21537,0,3391,1400,0,1440,306,471,24,24928,0,2241,EUR
2024-11-02,25589,2846,2806,19390,547,121,3543,20983,942,0,19708,0,2467,1511,0,1289,167,424,23,22175,0,1903,EUR
2024-11-03,28454,2780,2842,22238,594,124,3488,23609,1233,0,21245,0,3154,1437,1,1960,186,440,31,24399,1,2617,EUR
2024-11-04,28262,2632,2651,22398,581,118,3494,23045,1605,0,20484,0,3456,1318,1,1741,576,662,24,23940,1,3003,EUR
2024-11-05,25044,2550,2563,19352,579,123,3522,19738,1661,0,17559,0,3224,1283,0,1704,589,661,24,20783,0,2978,EUR
2024-11-06,25411,2574,2626,19635,576,121,3552,20096,1642,0,17803,0,3309,1348,1,1658,612,657,23,21112,1,2950,EUR
2024-11-07,27004,2663,2646,21120,575,117,3639,21514,1734,0,19000,0,3412,1361,0,1933,642,636,20,22412,0,3231,EUR
2024-11-08,28589,2689,2681,22707,512,119,3625,23049,1796,0,20775,0,3422,1313,0,1952,471,631,25,24197,0,3079,EUR
2024-11-09,23499,2750,2688,17521,540,121,3492,19005,881,0,18199,0,2445,1015,0,1268,186,360,26,20644,0,1840,EUR
2024-11-10,25995,2723,2786,19936,550,122,3468,21481,924,0,19975,0,3076,982,1,1447,155,339,20,23051,1,1961,EUR
2024-11-11,26932,2529,2570,21289,544,120,3453,22033,1326,0,19804,0,3409,1121,2,1652,410,503,31,23213,2,2596,EUR
2024-11-12,24295,2475,2450,18797,573,117,3488,19161,1529,0,17001,0,3259,1144,0,1730,589,547,25,20260,0,2891,EUR
2024-11-13,24723,2536,2521,19115,551,118,3548,19491,1566,0,17309,0,3256,1229,0,1790,558,553,28,20565,0,2929,EUR
2024-11-14,26638,2643,2618,20802,575,121,3577,21194,1746,0,18667,0,3401,1322,0,1991,597,626,34,22068,0,3248,EUR
2024-11-15,28515,2650,2673,22680,512,121,3592,23027,1775,0,20553,0,3455,1246,0,2111,507,615,28,24008,0,3261,EUR
2024-11-16,23041,2750,2607,17125,559,118,3466,18469,988,0,17818,0,2393,928,0,1289,190,408,15,20211,0,1902,EUR
2024-11-17,25778,2682,2739,19791,566,118,3459,21361,840,0,19817,0,3072,962,0,1332,199,377,19,22889,0,1927,EUR
2024-11-18,27142,2526,2573,21508,535,117,3471,22075,1479,0,19696,0,3448,1056,0,1706,574,626,36,23144,0,2942,EUR
2024-11-19,23622,2455,2442,18144,581,114,3480,18774,1254,0,16598,0,3215,1064,0,1565,576,572,32,19813,0,2745,EUR
2024-11-20,24340,2541,2516,18708,575,120,3500,19196,1524,0,16993,0,3195,1139,0,1859,564,563,27,20188,0,3013,EUR
2024-11-21,25412,2579,2552,19697,584,119,3536,20399,1358,0,18114,0,3298,1200,1,1720,496,549,34,21412,1,2799,EUR
2024-11-22,27428,2614,2569,21703,542,121,3563,22363,1381,0,20169,0,3367,1156,1,1724,447,533,31,23536,1,2735,EUR
2024-11-23,22582,2711,2657,16655,559,120,3529,18120,813,0,17526,0,2340,1008,0,1086,221,389,12,19866,0,1708,EUR
2024-11-24,25111,2705,2734,19094,578,123,3449,20721,818,0,19325,0,2940,1020,0,1315,168,324,19,22265,0,1826,EUR
2024-11-25,26845,2449,2477,21343,576,116,3489,21741,1499,0,19478,0,3449,1123,0,1502,665,612,16,22927,0,2795,EUR
2024-11-26,24002,2423,2412,18601,566,114,3465,18642,1781,0,16536,0,3212,1177,0,1750,584,722,21,19748,0,3077,EUR
2024-11-27,24429,2449,2486,18922,572,120,3467,19180,1662,0,16818,0,3203,1247,0,1869,585,681,26,20021,0,3161,EUR
2024-11-28,26080,2464,2479,20566,571,116,3417,20814,1733,0,18232,0,3418,1313,0,1860,550,683,24,21650,0,3117,EUR
2024-11-29,27419,2538,2508,21832,541,120,3470,22152,1677,0,19960,0,3345,1249,0,1807,417,623,18,23305,0,2865,EUR
2024-11-30,22642,2656,2597,16818,571,120,3477,18130,915,0,17580,0,2403,889,0,1152,173,428,17,19983,0,1770,EUR
2024-12-01,25442,2701,2689,19454,598,126,3434,21051,831,0,19578,0,2939,963,0,1426,172,342,22,22517,0,1962,EUR
2024-12-02,26803,2489,2559,21197,558,124,3462,21795,1422,0,19561,0,3329,1063,1,1646,588,590,25,22890,1,2849,EUR
2024-12-03,23995,2443,2472,18496,584,123,3508,18875,1489,0,16708,0,3182,1213,2,1634,640,602,14,19890,2,2890,EUR
2024-12-04,24645,2513,2480,19052,600,124,3523,19421,1577,0,17200,0,3226,1289,0,1693,609,603,25,20426,0,2930,EUR
2024-12-05,25967,2595,2589,20175,608,124,3588,20739,1516,0,18322,0,3357,1318,0,1832,532,573,33,21679,0,2970,EUR
2024-12-06,27262,2637,2590,21480,555,123,3559,22260,1320,0,20172,0,3272,1236,1,1709,391,463,18,23444,1,2581,EUR
2024-12-07,21695,2652,2600,15883,560,123,3472,17590,510,0,17317,0,2089,886,0,845,201,334,23,19406,0,1403,EUR
2024-12-08,25101,2636,2695,19124,646,124,3458,20861,658,0,19509,0,2928,940,0,1213,181,317,13,22437,0,1724,EUR
2024-12-09,27099,2484,2525,21451,639,124,3471,22171,1333,0,19749,0,3428,1230,0,1628,617,433,14,23177,0,2692,EUR
2024-12-10,24275,2490,2455,18694,636,125,3531,19241,1378,0,17189,0,3168,1239,0,1577,581,502,19,20357,0,2679,EUR
2024-12-11,25088,2555,2561,19350,622,121,3595,19777,1595,0,17631,0,3194,1232,0,1869,615,524,23,20825,0,3031,EUR
2024-12-12,26691,2669,2669,20689,664,126,3699,21184,1682,0,18904,0,3389,1279,0,1945,599,548,27,22293,0,3119,EUR
2024-12-13,28451,2707,2706,22465,573,129,3680,22984,1658,0,20542,0,3431,1386,0,2020,469,588,15,23973,0,3092,EUR
2024-12-14,23727,2783,2701,17648,595,128,3568,19250,781,0,18423,0,2418,1128,0,1224,197,327,10,20841,0,1758,EUR
2024-12-15,25803,2768,2781,19647,607,128,3519,21338,818,0,19939,0,2908,1033,0,1387,210,306,20,22847,0,1923,EUR
2024-12-16,27502,2584,2584,21751,583,124,3543,22296,1539,0,20168,0,3303,1139,0,1740,569,563,20,23471,0,2892,EUR
2024-12-17,25001,2538,2562,19293,608,123,3618,19519,1741,0,17514,0,3103,1222,0,1943,605,592,22,20617,0,3162,EUR
2024-12-18,25925,2676,2656,19969,624,129,3691,20354,1751,0,18291,0,3191,1275,0,1939,561,641,27,21482,0,3168,EUR
2024-12-19,28256,2764,2769,22083,640,126,3770,22905,1455,0,20637,0,3391,1333,1,1762,525,587,20,24028,1,2894,EUR
2024-12-20,29605,2823,2793,23384,605,125,3743,24325,1412,0,21665,0,3577,1525,0,1915,348,544,31,25242,0,2838,EUR
2024-12-21,25800,2951,2871,19335,643,126,3617,21190,867,0,19742,0,2568,1473,1,1492,142,362,20,22310,1,2016,EUR
2024-12-22,26516,2866,2885,20130,635,128,3537,22295,556,0,20846,0,2938,1175,0,1154,120,260,23,23784,0,1557,EUR
2024-12-23,26860,2676,2713,20831,640,125,3492,22445,798,0,20667,0,3091,1299,1,1225,231,331,15,23758,1,1802,EUR
2024-12-24,19962,2452,2471,14449,590,119,3282,16196,365,0,16258,0,1999,746,0,601,123,224,11,18257,0,959,EUR
2024-12-25,15647,2429,2449,10143,626,125,3064,12180,278,0,12653,0,1529,623,0,637,77,113,15,14182,0,842,EUR
2024-12-26,24045,2738,2636,18052,619,130,3262,20099,554,0,18793,0,2623,1139,0,1154,119,204,13,21416,0,1490,EUR
2024-12-27,26731,2725,2694,20737,575,125,3457,22284,865,0,20564,0,3006,1160,0,1457,197,327,20,23570,0,2001,EUR
2024-12-28,24594,2843,2760,18363,628,128,3434,20313,719,0,19114,0,2365,1352,0,1322,106,313,22,21479,0,1763,EUR
2024-12-29,25704,2804,2830,19414,656,128,3392,21605,579,0,20374,0,2780,1149,0,1032,85,270,14,23154,0,1401,EUR
2024-12-30,25997,2622,2634,20085,656,123,3381,21715,778,0,20340,0,2944,1184,0,1011,188,314,16,23284,0,1529,EUR
2024-12-31,10,0,8,2,0,0,6,4,0,0,9,0,1,0,0,0,0,0,0,10,0,0,EUR
2025-01-01,21144,2493,2441,15615,595,124,3089,17614,317,0,17370,0,2087,732,0,644,70,225,16,19457,0,955,EUR
2025-01-02,26232,2739,2712,20114,667,130,3476,21792,834,0,20165,0,2978,1250,0,1284,201,337,17,23143,0,1839,EUR
2025-01-03,27423,2800,2819,21206,598,133,3522,22825,943,0,21112,0,3132,1155,0,1353,219,423,29,24244,0,2024,EUR
2025-01-04,25166,2888,2864,18724,690,133,3515,20772,746,0,19500,0,2420,1411,0,1341,132,338,24,21920,0,1835,EUR
2025-01-05,25838,2884,2947,19330,677,129,3451,21664,594,0,20109,0,2694,1215,0,1369,144,282,25,22803,0,1820,EUR
2025-01-06,26203,2683,2697,20165,658,127,3425,21834,817,0,20065,0,3073,1140,1,1212,256,433,23,23138,1,1924,EUR
2025-01-07,23822,2534,2587,18038,663,132,3424,19182,1084,0,17724,0,2854,1102,1,1185,460,472,24,20578,1,2141,EUR
2025-01-08,22670,2608,2564,16834,664,128,3455,17853,1234,0,16306,0,2918,1076,1,1300,515,537,17,19224,1,2369,EUR
2025-01-09,23761,2614,2648,17857,642,127,3507,18865,1262,0,17109,0,3029,1109,0,1396,559,544,15,20138,0,2514,EUR
2025-01-10,25842,2639,2612,20008,583,129,3468,20968,1277,0,19255,0,3144,1111,0,1389,385,549,9,22399,0,2332,EUR
2025-01-11,22082,2676,2647,16143,616,129,3395,17864,694,0,17200,0,2209,1080,0,1029,160,387,17,19409,0,1593,EUR
2025-01-12,24333,2719,2781,18207,626,132,3418,20050,733,0,18760,0,2792,993,1,1320,166,293,8,21552,1,1787,EUR
2025-01-13,24816,2463,2486,19248,619,126,3381,19911,1398,0,18088,0,3061,981,0,1538,523,609,16,21149,0,2686,EUR
2025-01-14,21913,2391,2424,16492,606,125,3388,16744,1656,0,15075,0,2916,1089,1,1656,556,607,13,17991,1,2832,EUR
2025-01-15,21723,2461,2454,16175,633,123,3427,16949,1224,0,15431,0,2913,950,0,1399,483,529,18,18344,0,2429,EUR
2025-01-16,23933,2567,2594,18135,637,123,3528,18749,1533,0,16736,0,3040,1224,0,1750,607,556,20,19776,0,2933,EUR
2025-01-17,25801,2599,2591,20039,572,126,3488,20930,1257,0,19056,0,3126,1149,0,1548,384,513,25,22182,0,2470,EUR
2025-01-18,21827,2677,2654,15881,615,126,3454,17529,718,0,16881,0,2184,1123,0,1060,187,381,11,19065,0,1639,EUR
2025-01-19,24122,2669,2757,18101,595,124,3366,19820,812,0,18527,0,2762,999,0,1341,154,324,15,21289,0,1834,EUR
2025-01-20,25148,2456,2553,19571,568,120,3359,20346,1323,0,18173,0,3124,1165,0,1641,470,559,16,21297,0,2686,EUR
2025-01-21,21575,2336,2393,16299,547,121,3319,16812,1323,0,15018,0,2820,1086,1,1515,552,570,13,17838,1,2650,EUR
2025-01-22,22781,2450,2425,17295,611,121,3397,17716,1547,0,15603,0,2989,1252,0,1768,609,548,12,18592,0,2937,EUR
2025-01-23,24282,2575,2532,18560,615,124,3484,19167,1507,0,16731,0,3123,1244,0,1895,703,563,23,19854,0,3184,EUR
2025-01-24,25400,2578,2532,19753,537,121,3445,20446,1388,0,18485,0,2966,1130,0,1795,457,545,22,21451,0,2819,EUR
2025-01-25,22111,2671,2595,16261,584,128,3471,17723,789,0,17074,0,2192,1111,1,1106,168,443,16,19266,1,1733,EUR
2025-01-26,24248,2646,2646,18355,601,122,3343,19973,810,0,18588,0,2810,934,0,1424,161,320,11,21398,0,1916,EUR
2025-01-27,25003,2396,2412,19606,589,125,3316,20391,1171,0,18239,0,3225,1031,0,1419,542,527,20,21464,0,2508,EUR
2025-01-28,21912,2322,2324,16678,588,119,3321,17043,1429,0,15018,0,2961,1178,0,1528,598,603,26,17979,0,2755,EUR
2025-01-29,22788,2398,2390,17433,567,122,3328,17652,1686,0,15560,0,3032,1131,0,1820,642,582,21,18592,0,3065,EUR
2025-01-30,24556,2519,2535,18881,621,122,3448,19247,1739,0,16856,0,3183,1304,1,1841,753,601,17,20039,1,3212,EUR
2025-01-31,26715,2544,2548,21063,560,129,3425,21609,1552,0,19280,0,3311,1233,1,1812,462,593,23,22591,1,2890,EUR
2025-02-01,22741,2622,2536,16977,606,128,3343,18383,887,0,17572,0,2261,1136,0,1215,134,399,24,19833,0,1772,EUR
2025-02-02,25208,2663,2702,19247,596,128,3279,20821,980,0,19221,0,2927,1047,0,1476,173,343,21,22148,0,2013,EUR
2025-02-03,25869,2405,2445,20420,599,123,3268,20995,1483,0,18799,0,3264,1069,0,1568,578,572,19,22063,0,2737,EUR
2025-02-04,23008,2320,2350,17755,583,119,3244,17969,1676,0,15942,0,2954,1150,0,1641,669,631,21,18896,0,2962,EUR
2025-02-05,23507,2386,2363,18180,578,124,3276,18375,1732,0,16301,0,3029,1143,2,1735,659,622,16,19330,2,3032,EUR
2025-02-06,25140,2498,2508,19528,606,126,3406,19963,1642,3,17631,0,3190,1202,1,1803,657,637,19,20821,1,3116,EUR
2025-02-07,27348,2591,2568,21620,569,126,3417,22304,1501,0,19997,0,3253,1234,0,1763,532,556,13,23250,0,2864,EUR
2025-02-08,23232,2592,2562,17486,592,128,3357,18943,804,0,18140,0,2307,1125,0,1114,168,352,26,20447,0,1660,EUR
2025-02-09,25362,2583,2620,19569,590,130,3261,21043,928,0,19557,0,2931,994,0,1396,148,308,28,22488,0,1880,EUR
2025-02-10,26270,2404,2450,20843,573,125,3255,21477,1412,1,19289,0,3311,1033,1,1540,603,475,18,22600,1,2636,EUR
2025-02-11,23337,2348,2378,18037,574,123,3314,18539,1361,0,16552,0,3020,1061,1,1518,625,539,21,19572,1,2703,EUR
2025-02-12,24259,2442,2388,18859,570,125,3296,19337,1501,0,17092,0,3143,1074,0,1723,641,556,30,20235,0,2950,EUR
2025-02-13,25539,2540,2605,19822,572,123,3378,20488,1550,0,18082,0,3276,1250,0,1750,611,549,21,21358,0,2931,EUR
2025-02-14,28237,2635,2631,22403,568,127,3502,22997,1608,3,20545,0,3375,1310,0,1963,466,548,30,23920,0,3007,EUR
2025-02-15,24692,2703,2615,18752,622,128,3411,20104,1049,0,18667,0,2467,1374,0,1591,186,392,15,21134,0,2184,EUR
2025-02-16,26167,2718,2729,20116,604,123,3374,21690,980,0,19998,0,3035,1002,0,1597,164,353,18,23033,0,2132,EUR
2025-02-17,27072,2524,2480,21467,601,121,3331,22047,1573,0,19823,0,3334,1086,0,1640,551,615,23,23157,0,2829,EUR
2025-02-18,24777,2424,2455,19296,602,123,3322,19599,1733,0,17571,0,3082,1122,0,1741,599,645,17,20653,0,3002,EUR
2025-02-19,25596,2518,2490,19986,602,125,3387,20210,1873,1,17956,0,3163,1230,0,1872,657,703,15,21119,0,3247,EUR
2025-02-20,26767,2625,2663,20862,617,124,3534,21373,1736,0,19016,0,3288,1245,0,1876,667,655,20,22304,0,3218,EUR
2025-02-21,27447,2596,2644,21640,567,129,3459,22252,1607,0,19948,0,3340,1288,0,1844,451,554,22,23288,0,2871,EUR
2025-02-22,24377,2693,2657,18402,625,126,3445,19736,1067,3,18282,0,2487,1435,0,1618,171,366,18,20769,0,2173,EUR
2025-02-23,26562,2763,2816,20348,635,128,3484,21932,1018,0,20001,0,2999,1240,0,1803,177,325,17,23000,0,2322,EUR
2025-02-24,27328,2553,2572,21632,571,124,3435,22251,1518,0,19846,0,3338,1206,0,1745,607,565,21,23184,0,2938,EUR
2025-02-25,24670,2524,2544,18992,610,122,3504,19479,1565,0,17399,0,3119,1198,0,1610,714,616,14,20518,0,2954,EUR
2025-02-26,25193,2573,2542,19462,616,128,3475,20021,1569,0,17786,0,3183,1224,0,1778,606,591,25,20969,0,3000,EUR
2025-02-27,26312,2637,2636,20412,627,122,3508,21009,1673,0,18602,0,3232,1326,0,1962,607,572,11,21834,0,3152,EUR
2025-02-28,27279,2671,2701,21305,602,124,3573,21970,1611,1,19857,0,3122,1301,0,1999,477,509,14,22979,0,2999,EUR
2025-03-01,24687,2761,2675,18638,613,128,3547,20081,931,0,18979,0,2533,1246,0,1424,167,318,20,21512,0,1929,EUR
2025-03-02,26460,2694,2757,20373,636,135,3477,21784,1064,0,20279,0,3010,1056,0,1631,184,278,22,23289,0,2115,EUR
2025-03-03,27408,2504,2502,21814,588,122,3437,22362,1487,0,20074,0,3471,1124,0,1625,519,589,6,23545,0,2739,EUR
2025-03-04,25211,2384,2420,19801,606,123,3409,19914,1765,0,17798,0,3208,1109,0,1767,622,678,29,21006,0,3096,EUR
2025-03-05,25932,2492,2484,20346,610,127,3455,20496,1854,0,18214,0,3277,1216,0,1875,602,727,21,21491,0,3225,EUR
2025-03-06,27345,2583,2573,21534,655,126,3585,21671,1962,1,19362,0,3383,1251,0,1997,637,692,23,22745,0,3349,EUR
2025-03-07,28622,2602,2629,22835,556,131,3552,23133,1806,0,20762,0,3478,1281,0,1943,476,661,21,24240,0,3101,EUR
2025-03-08,24471,2705,2633,18555,578,130,3534,19700,1106,1,18823,0,2489,1143,0,1454,179,366,17,21312,0,2016,EUR
2025-03-09,26314,2684,2686,20331,613,128,3420,21650,1113,3,19907,0,3046,1085,0,1737,202,310,27,22953,0,2276,EUR
2025-03-10,25184,2278,2380,19964,562,119,3163,20207,1671,24,17912,0,3053,1086,0,1818,570,728,17,20965,0,3133,EUR
2025-03-11,25298,2443,2431,19822,602,126,3508,19991,1661,12,17758,0,3218,1198,0,1780,668,657,19,20976,0,3124,EUR
2025-03-12,25881,2477,2454,20338,612,127,3444,20592,1712,6,18165,0,3260,1190,1,1907,705,639,14,21425,1,3265,EUR
2025-03-13,27289,2539,2575,21580,595,127,3586,21759,1814,3,19305,0,3386,1306,1,2020,633,615,23,22691,1,3291,EUR
2025-03-14,28514,2634,2623,22683,574,126,3570,23275,1536,7,20808,0,3527,1335,0,1757,478,598,11,24335,0,2844,EUR
2025-03-15,24278,2687,2633,18320,638,126,3502,19743,903,4,18825,0,2490,1144,0,1257,138,405,19,21315,0,1819,EUR
2025-03-16,26522,2712,2749,20407,654,129,3518,21913,962,0,20299,0,3103,1136,0,1451,181,331,21,23402,0,1984,EUR
2025-03-17,27852,2523,2516,22207,606,124,3444,22557,1699,28,20126,0,3468,1175,1,1828,656,581,17,23594,1,3082,EUR
2025-03-18,25482,2444,2464,19951,623,127,3478,19924,1941,12,17809,0,3204,1170,1,1893,676,714,15,21013,1,3298,EUR
2025-03-19,26273,2546,2559,20527,641,125,3543,20611,1982,12,18334,0,3270,1241,0,1986,697,721,24,21604,0,3428,EUR
2025-03-20,28104,2680,2700,22070,654,129,3673,22107,2191,4,19540,0,3478,1365,0,2261,710,720,30,23018,0,3721,EUR
2025-03-21,27899,2481,2526,22300,592,106,3254,22618,1914,7,19755,0,3503,1355,0,2194,484,580,28,23258,0,3286,EUR
2025-03-22,24088,2713,2656,18106,613,135,3546,19546,855,6,18887,0,2480,998,0,1182,166,362,13,21367,0,1723,EUR
2025-03-23,26518,2754,2793,20342,629,132,3525,21892,967,2,20378,0,3086,1047,0,1496,208,286,17,23464,0,2007,EUR
