ICAO,DATE,PHASE,N_VALID,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
EHAM,2023-03-08,DEP,560,1,0,0,0,0,1,1,1,0,2,11,12,49,91,69,59,59,36,31,20,14,14,5,9,6,69
EHAM,2023-03-09,ARR,571,2,0,0,2,0,3,9,12,23,29,41,49,74,61,59,29,32,31,23,14,13,6,6,7,6,40
EHAM,2023-03-09,DEP,562,0,0,0,1,0,0,0,1,1,1,2,11,27,93,94,88,60,36,32,16,20,14,10,6,9,40
EHAM,2023-03-10,ARR,520,2,1,1,0,0,2,3,3,7,22,16,37,40,44,45,30,33,27,26,23,16,18,14,10,8,92
EHAM,2023-03-10,DEP,528,0,0,1,1,0,0,0,0,0,2,3,11,16,60,60,50,44,27,24,14,19,17,17,14,14,134
EHAM,2023-03-11,ARR,517,3,0,4,2,1,2,5,6,12,25,27,36,54,52,40,40,34,24,19,19,9,8,10,12,5,68
EHAM,2023-03-11,DEP,515,1,0,1,0,0,0,0,1,4,1,2,6,20,80,75,68,44,36,21,21,22,18,16,13,7,58
EHAM,2023-03-12,ARR,583,1,1,0,0,1,0,5,6,10,29,42,83,60,74,54,44,41,24,25,14,9,6,7,7,6,34
EHAM,2023-03-12,DEP,578,0,0,1,0,1,0,1,1,1,2,3,14,38,134,114,75,40,32,29,21,16,9,8,1,4,33
EHAM,2023-03-13,ARR,533,1,1,0,2,2,2,1,2,2,14,12,19,21,24,27,28,32,21,31,29,15,23,21,15,12,176
EHAM,2023-03-13,DEP,532,0,1,0,0,0,0,0,0,1,0,0,3,20,47,33,40,28,32,25,20,21,18,10,10,16,207
EHAM,2023-03-14,ARR,529,2,2,2,2,0,4,1,13,23,33,55,64,54,67,47,27,20,18,6,10,7,8,8,8,2,46
EHAM,2023-03-14,DEP,542,0,0,0,0,0,1,0,2,1,1,6,12,46,104,95,48,45,37,27,18,24,7,7,7,4,50
EHAM,2023-03-15,ARR,572,1,0,2,1,0,3,8,11,27,42,51,68,73,53,45,37,21,29,18,8,10,8,9,6,6,35
EHAM,2023-03-15,DEP,553,3,0,1,0,0,3,1,1,0,1,5,18,50,128,89,66,46,33,20,14,15,14,11,4,5,25
EHAM,2023-03-16,ARR,576,3,0,1,1,3,3,3,11,17,40,59,70,76,86,53,43,25,23,12,8,5,4,3,1,2,24
EHAM,2023-03-16,DEP,582,1,0,0,1,0,1,1,1,0,2,4,19,64,133,103,83,46,29,18,19,8,8,4,4,6,27
EHAM,2023-03-17,ARR,563,1,1,1,0,4,3,5,12,24,37,67,81,75,66,39,37,20,20,17,9,5,6,4,2,4,23
EHAM,2023-03-17,DEP,572,1,0,0,0,0,0,0,0,2,4,4,19,51,121,123,70,45,43,12,16,12,11,4,4,5,25
EHAM,2023-03-18,ARR,505,1,0,0,3,2,3,7,12,34,43,71,79,74,44,34,28,12,7,9,9,4,2,2,2,3,20
EHAM,2023-03-18,DEP,516,2,0,0,0,0,0,0,1,2,2,3,21,84,141,90,52,35,16,10,13,8,7,4,2,4,19
EHAM,2023-03-19,ARR,580,2,0,1,0,2,3,5,11,17,43,66,75,80,64,47,39,24,26,12,16,10,7,5,0,2,23
EHAM,2023-03-19,DEP,568,2,0,0,1,0,1,2,0,2,3,9,18,72,133,121,55,38,29,20,17,8,10,3,4,2,18
EHAM,2023-03-20,ARR,573,3,1,0,2,2,3,3,13,28,36,55,88,71,67,56,32,22,18,10,12,8,6,4,3,5,25
EHAM,2023-03-20,DEP,564,1,1,0,0,0,0,3,1,2,0,4,12,59,111,90,74,59,32,40,18,14,5,4,7,2,25
EHAM,2023-03-21,ARR,533,2,0,0,1,3,5,9,13,39,46,84,76,83,40,35,28,18,8,7,8,5,6,1,2,2,12
EHAM,2023-03-21,DEP,537,2,0,0,1,0,1,0,2,1,2,7,24,66,148,94,55,31,28,18,15,8,8,4,3,0,19
EHAM,2023-03-22,ARR,554,3,0,0,2,2,0,8,8,27,47,68,75,73,66,41,30,23,12,11,11,8,10,1,1,3,24
EHAM,2023-03-22,DEP,557,0,0,1,0,0,0,0,1,2,1,6,19,80,133,87,58,44,28,24,13,16,7,1,3,5,28
EHAM,2023-03-23,ARR,575,6,1,1,3,0,2,2,5,18,38,60,81,68,75,53,35,22,15,16,11,12,8,5,4,4,30
EHAM,2023-03-23,DEP,581,0,0,0,2,2,0,1,0,2,0,4,19,55,122,102,55,61,28,21,19,15,18,11,9,6,29
EHAM,2023-03-24,ARR,566,2,3,0,0,4,5,3,8,21,39,60,71,86,63,46,24,16,18,17,9,12,8,7,6,3,35
EHAM,2023-03-24,DEP,572,2,1,1,0,0,0,0,1,3,4,7,12,63,109,103,70,63,19,15,18,9,12,8,6,5,41
EHAM,2023-03-25,ARR,500,3,1,0,1,0,1,8,13,18,23,38,52,34,42,39,28,38,32,25,15,24,7,9,11,3,35
EHAM,2023-03-25,DEP,515,0,0,0,0,0,0,1,0,0,1,0,6,46,110,76,52,45,40,20,20,19,14,10,3,10,42
EHAM,2023-03-26,ARR,614,3,1,2,0,1,3,7,16,22,38,76,63,76,63,43,32,29,25,25,15,11,6,4,12,5,36
EHAM,2023-03-26,DEP,582,0,0,0,0,0,1,0,1,1,1,3,15,47,85,106,67,60,41,26,23,18,12,14,5,10,46
EHAM,2023-03-27,ARR,591,2,0,0,2,0,3,8,10,22,36,51,66,78,69,39,43,31,18,18,16,17,14,6,1,4,37
EHAM,2023-03-27,DEP,593,1,1,1,0,0,0,0,2,0,1,3,12,49,98,91,85,56,51,32,22,8,14,8,10,5,43
EHAM,2023-03-28,ARR,606,3,0,1,1,0,3,2,4,13,18,36,64,83,53,60,52,41,31,35,19,14,10,10,3,10,40
EHAM,2023-03-28,DEP,611,0,0,1,0,1,0,0,0,1,1,4,11,47,106,105,84,53,45,28,22,21,12,11,10,7,41
EHAM,2023-03-29,ARR,625,0,0,0,1,2,2,1,2,11,24,46,74,85,69,69,47,39,30,23,15,15,10,10,7,3,40
EHAM,2023-03-29,DEP,624,2,0,0,0,0,0,0,1,1,0,7,14,52,98,103,66,69,41,39,29,17,16,12,12,8,37
EHAM,2023-03-30,ARR,642,6,1,0,1,1,3,6,6,11,15,35,69,81,75,66,50,36,30,30,23,16,11,16,8,9,37
EHAM,2023-03-30,DEP,637,0,0,1,1,0,0,0,1,2,3,5,11,43,94,116,76,69,55,27,16,24,20,10,12,9,42
EHAM,2023-03-31,ARR,638,2,0,2,1,0,1,1,4,8,21,35,56,90,74,54,42,40,33,31,19,16,14,10,13,11,60
EHAM,2023-03-31,DEP,645,1,0,0,0,0,0,0,0,0,2,2,8,26,88,96,97,56,41,42,31,29,23,14,10,6,73
EHAM,2023-04-01,ARR,556,3,0,1,0,2,3,4,5,6,13,29,39,53,43,45,39,30,27,26,32,19,15,19,9,11,83
EHAM,2023-04-01,DEP,571,1,0,0,0,1,0,1,0,1,3,1,6,39,55,69,65,45,26,39,21,17,18,28,19,15,101
EHAM,2023-04-02,ARR,626,2,1,0,2,1,0,5,8,10,32,46,46,62,49,59,53,37,31,23,22,21,15,10,13,7,71
EHAM,2023-04-02,DEP,621,1,1,0,1,0,0,1,0,3,1,7,7,26,72,77,77,73,48,34,29,24,20,12,16,9,82
EHAM,2023-04-03,ARR,630,2,0,3,0,1,4,5,13,21,50,69,81,86,51,49,36,27,33,20,15,8,7,3,4,5,37
EHAM,2023-04-03,DEP,631,0,0,0,1,0,0,1,0,1,5,5,16,52,106,116,92,46,40,30,12,17,17,20,9,6,39
EHAM,2023-04-04,ARR,627,2,1,0,1,4,2,3,19,35,66,79,96,77,59,35,30,24,15,15,6,12,3,7,4,3,29
EHAM,2023-04-04,DEP,619,1,1,0,0,0,0,0,1,1,1,10,25,82,120,103,78,52,35,14,21,15,8,7,6,2,36
EHAM,2023-04-05,ARR,632,1,1,1,0,0,4,9,14,21,44,62,84,88,52,46,30,40,25,20,15,8,10,9,7,9,32
EHAM,2023-04-05,DEP,635,1,0,0,0,0,1,0,0,0,2,2,11,68,127,97,73,57,45,25,23,21,12,13,10,8,39
EHAM,2023-04-06,ARR,652,6,0,1,0,1,3,2,7,19,25,54,79,86,75,70,37,30,28,17,19,21,8,8,9,8,39
EHAM,2023-04-06,DEP,643,1,0,0,0,1,0,0,0,0,2,4,7,37,109,104,89,49,49,26,32,20,18,22,14,8,51
EHAM,2023-04-07,ARR,627,3,1,1,2,1,2,3,6,13,28,44,49,45,44,53,33,28,36,33,26,26,25,24,22,19,60
EHAM,2023-04-07,DEP,634,1,1,0,1,0,0,0,1,1,1,5,11,42,114,85,77,47,33,37,29,14,20,23,19,14,58
EHAM,2023-04-08,ARR,584,1,0,1,2,4,3,11,23,40,53,77,73,82,55,33,20,27,13,16,6,7,5,2,2,2,26
EHAM,2023-04-08,DEP,581,3,0,0,0,0,2,0,1,2,4,6,20,72,147,102,63,50,25,23,12,11,8,5,1,2,22
EHAM,2023-04-09,ARR,616,2,2,2,3,5,9,6,14,28,52,63,91,81,64,56,27,23,23,15,9,9,9,5,1,3,14
EHAM,2023-04-09,DEP,620,0,1,0,0,0,0,0,2,3,1,8,27,78,144,111,88,48,22,14,17,13,7,6,4,8,18
EHAM,2023-04-10,ARR,641,2,2,3,2,3,5,3,9,26,48,69,88,88,80,59,47,18,13,10,11,5,9,1,3,5,32
EHAM,2023-04-10,DEP,642,1,0,0,0,0,2,1,0,0,5,5,19,84,175,124,80,38,20,15,12,10,2,3,6,4,36
EHAM,2023-04-11,ARR,647,1,0,1,2,5,2,4,5,17,34,64,84,100,98,62,44,29,20,20,12,6,11,3,2,0,21
EHAM,2023-04-11,DEP,635,0,0,0,0,0,0,0,0,4,2,5,9,63,159,119,81,63,28,23,21,12,8,6,5,4,23
EHAM,2023-04-12,ARR,631,1,0,0,0,1,0,5,12,23,33,60,80,87,72,59,38,27,29,18,10,17,14,9,1,3,32
EHAM,2023-04-12,DEP,627,1,0,0,1,1,0,1,0,3,3,5,21,58,115,117,81,40,37,35,18,11,15,9,11,3,41
EHAM,2023-04-13,ARR,623,1,1,0,1,1,3,5,6,22,28,57,78,79,68,52,41,38,14,25,12,8,13,8,5,4,53
EHAM,2023-04-13,DEP,642,1,0,0,1,2,1,0,0,0,1,3,12,68,109,106,78,49,30,23,29,18,14,18,7,9,63
EHAM,2023-04-14,ARR,658,2,0,1,1,0,7,2,14,22,57,56,93,94,72,54,33,15,29,12,18,13,7,7,2,6,41
EHAM,2023-04-14,DEP,649,2,0,0,0,1,0,0,0,0,1,5,13,58,136,121,87,45,39,34,11,18,13,12,11,6,36
EHAM,2023-04-15,ARR,570,4,0,1,2,1,2,9,13,34,49,80,78,72,60,23,30,18,19,14,15,7,4,5,1,4,25
EHAM,2023-04-15,DEP,579,3,0,0,1,0,0,0,1,1,4,5,19,62,103,112,67,55,35,34,18,10,11,9,5,5,19
EHAM,2023-04-16,ARR,638,0,0,0,0,0,4,1,4,6,22,43,51,61,63,59,50,51,37,38,24,25,19,17,12,15,36
EHAM,2023-04-16,DEP,619,1,0,0,0,0,0,1,2,3,4,6,10,35,95,100,68,46,45,41,26,26,20,20,12,6,52
EHAM,2023-04-17,ARR,642,1,0,0,0,2,0,4,9,18,40,55,88,97,69,48,50,35,29,15,17,12,7,7,5,1,33
EHAM,2023-04-17,DEP,648,4,0,0,1,0,0,0,0,1,1,1,9,41,99,117,98,58,50,38,29,28,10,8,6,4,45
EHAM,2023-04-18,ARR,641,3,1,0,0,4,5,8,18,52,72,109,91,68,54,43,30,17,12,8,11,2,8,5,3,1,16
EHAM,2023-04-18,DEP,637,0,0,1,0,1,0,1,0,0,1,5,16,83,171,114,77,55,25,20,16,14,9,5,3,3,17
EHAM,2023-04-19,ARR,657,5,2,0,0,1,3,12,21,32,69,89,98,76,68,42,21,21,15,16,7,2,10,7,6,5,29
EHAM,2023-04-19,DEP,659,5,0,1,0,0,0,0,1,1,2,5,14,76,141,111,84,57,48,21,17,20,5,11,6,3,30
EHAM,2023-04-20,ARR,669,2,1,1,1,0,3,6,9,21,53,70,88,98,69,58,45,21,21,18,13,10,8,6,5,7,35
EHAM,2023-04-20,DEP,652,2,0,1,0,0,0,0,0,3,1,1,13,39,118,95,86,77,46,37,31,20,16,15,10,6,35
EHAM,2023-04-21,ARR,654,2,1,0,1,1,5,12,10,24,59,65,70,79,69,43,42,29,24,22,13,15,12,5,6,5,40
EHAM,2023-04-21,DEP,677,1,1,0,0,0,1,1,0,2,2,5,16,44,111,106,84,80,49,40,26,20,12,10,12,12,42
EHAM,2023-04-22,ARR,602,4,1,0,2,3,4,5,6,27,45,71,72,78,58,37,37,35,29,12,8,5,6,9,7,4,37
EHAM,2023-04-22,DEP,609,3,0,0,0,1,0,1,0,1,0,5,6,38,119,102,77,65,43,27,24,19,17,10,4,8,39
EHAM,2023-04-23,ARR,670,4,1,1,0,3,3,5,9,26,46,82,107,83,77,40,38,21,31,14,14,10,5,7,9,2,32
EHAM,2023-04-23,DEP,661,3,0,0,0,0,0,1,1,0,0,3,20,44,144,125,63,67,43,36,22,24,15,6,4,9,31
EHAM,2023-04-24,ARR,645,2,0,1,3,0,1,6,8,13,20,38,38,60,46,54,37,25,19,17,27,11,17,25,25,25,127
EHAM,2023-04-24,DEP,651,3,0,1,0,0,0,1,1,0,0,0,9,34,89,91,65,48,54,35,29,24,16,10,17,12,112
EHAM,2023-04-25,ARR,675,4,0,0,0,0,2,8,18,46,49,89,112,86,65,50,29,22,13,15,11,7,5,8,6,4,26
EHAM,2023-04-25,DEP,661,3,1,0,0,0,0,0,0,0,0,4,21,63,132,117,94,55,43,27,20,14,10,12,7,3,35
EHAM,2023-04-26,ARR,664,1,2,1,2,5,2,7,12,26,54,75,91,96,64,54,36,27,22,19,18,11,4,7,3,6,19
EHAM,2023-04-26,DEP,675,0,1,0,0,0,0,1,2,0,3,8,18,55,137,118,85,74,45,26,27,12,16,12,6,6,23
EHAM,2023-04-27,ARR,686,1,2,1,2,2,6,12,14,27,45,72,80,99,77,55,50,31,24,10,13,14,11,9,8,0,21
EHAM,2023-04-27,DEP,679,0,0,0,0,0,0,1,1,3,1,3,7,42,119,130,103,80,52,35,28,17,14,8,6,2,27
EHAM,2023-04-28,ARR,689,3,0,0,1,1,3,11,9,16,36,47,86,69,90,70,54,43,43,22,14,16,11,7,5,6,26
EHAM,2023-04-28,DEP,691,2,0,0,1,0,0,2,0,1,1,1,9,37,92,106,101,75,68,42,22,34,21,20,8,5,43
EHAM,2023-04-29,ARR,613,1,1,0,2,1,2,7,11,37,50,79,98,66,68,41,25,20,18,9,10,14,11,7,3,1,31
EHAM,2023-04-29,DEP,627,0,0,0,0,0,0,1,2,2,2,5,17,57,139,123,87,51,29,27,25,12,9,7,6,4,22
EHAM,2023-04-30,ARR,676,0,1,0,1,2,3,13,25,28,79,89,85,81,75,52,23,22,19,14,8,5,8,6,2,2,33
EHAM,2023-04-30,DEP,659,0,0,0,0,0,0,1,1,1,2,4,16,64,166,131,74,52,45,17,9,9,5,12,8,6,36
EHAM,2023-05-01,ARR,656,1,0,1,1,0,0,6,11,38,44,61,97,72,49,43,35,28,25,20,15,18,10,16,9,5,51
EHAM,2023-05-01,DEP,664,2,1,0,0,0,0,0,0,1,2,4,8,55,121,127,67,58,34,23,22,30,15,9,8,11,66
EHAM,2023-05-02,ARR,660,2,1,0,0,1,1,7,21,40,65,92,92,88,67,28,27,30,17,16,11,8,5,4,1,5,31
EHAM,2023-05-02,DEP,666,1,0,1,0,0,0,0,1,2,0,5,11,85,142,101,86,71,36,30,21,10,15,7,8,9,24
EHAM,2023-05-03,ARR,676,3,0,0,1,4,3,7,15,36,61,76,111,98,79,44,22,25,14,21,11,8,5,7,4,0,21
EHAM,2023-05-03,DEP,662,1,0,0,0,0,1,1,0,0,0,4,18,70,144,134,64,48,38,33,21,28,10,10,7,8,22
EHAM,2023-05-04,ARR,682,2,0,2,2,2,4,11,15,20,56,86,68,76,73,57,46,26,28,14,18,13,9,9,5,6,34
EHAM,2023-05-04,DEP,699,2,0,0,1,0,1,0,0,1,4,5,19,65,132,105,87,69,44,28,25,17,14,16,4,5,55
EHAM,2023-05-05,ARR,683,3,0,2,3,1,5,2,2,11,37,51,67,104,92,62,57,26,29,29,15,10,11,10,6,6,42
EHAM,2023-05-05,DEP,678,2,0,0,0,0,0,0,2,0,0,6,17,53,137,100,95,67,42,35,19,19,15,9,5,5,50
EHAM,2023-05-06,ARR,642,1,1,1,3,1,3,5,13,30,57,85,71,75,69,47,39,28,20,13,10,9,8,4,9,4,36
EHAM,2023-05-06,DEP,624,2,1,0,0,1,0,1,1,0,4,3,22,92,136,96,57,37,28,41,17,12,8,13,7,9,36
EHAM,2023-05-07,ARR,679,6,1,1,0,6,3,3,4,14,35,58,85,80,67,62,43,48,31,22,20,14,11,7,9,9,40
EHAM,2023-05-07,DEP,681,0,0,0,1,0,1,0,0,2,1,6,12,73,144,97,58,63,44,44,28,23,13,11,5,3,52
EHAM,2023-05-08,ARR,677,4,1,2,1,2,3,4,4,2,19,47,50,81,61,69,63,49,27,46,24,16,16,9,9,13,55
EHAM,2023-05-08,DEP,681,0,0,0,0,0,2,1,1,2,2,2,9,30,111,118,83,54,48,34,26,33,17,16,17,12,63
EHAM,2023-05-09,ARR,673,2,0,2,1,1,4,3,8,13,38,63,100,116,80,55,40,31,23,17,9,13,5,9,5,3,32
EHAM,2023-05-09,DEP,660,0,0,0,0,1,3,0,2,1,1,1,14,63,123,134,103,47,41,23,20,13,14,15,6,3,32
EHAM,2023-05-10,ARR,673,1,0,1,2,5,2,4,9,22,43,71,122,110,80,36,36,20,21,13,13,13,6,8,4,4,27
EHAM,2023-05-10,DEP,675,0,1,0,0,0,0,1,0,0,0,3,17,103,169,99,69,51,42,31,18,12,14,9,5,4,27
EHAM,2023-05-11,ARR,679,0,0,0,0,3,6,5,16,34,67,84,84,99,68,56,31,30,16,12,12,7,8,8,4,7,22
EHAM,2023-05-11,DEP,684,1,0,0,0,1,0,0,0,0,2,5,16,71,143,124,86,64,37,26,29,17,11,5,9,4,33
EHAM,2023-05-12,ARR,679,2,0,0,2,1,2,3,10,21,25,43,55,73,50,44,43,35,42,28,30,19,11,18,22,9,91
EHAM,2023-05-12,DEP,691,2,0,0,2,0,0,0,0,0,2,2,9,53,120,91,60,57,40,33,35,24,23,23,14,13,88
EHAM,2023-05-13,ARR,631,3,0,0,1,2,3,10,22,40,72,69,86,91,44,26,36,25,15,26,9,10,4,4,4,4,25
EHAM,2023-05-13,DEP,630,2,0,0,1,0,0,1,0,2,2,4,20,55,123,114,80,64,29,38,19,13,13,9,5,5,31
EHAM,2023-05-14,ARR,683,1,0,0,1,0,4,4,16,29,48,73,110,102,76,47,43,24,17,28,10,6,9,9,5,2,19
EHAM,2023-05-14,DEP,676,2,1,1,0,1,0,1,0,1,1,5,14,72,139,136,74,72,46,22,14,17,8,11,7,5,26
EHAM,2023-05-15,ARR,684,0,0,0,1,1,2,7,11,15,31,49,53,60,73,63,42,38,33,42,22,27,22,15,22,11,44
EHAM,2023-05-15,DEP,685,2,0,0,0,1,0,0,0,2,1,2,6,39,105,114,87,51,58,34,32,28,29,19,9,15,51
EHAM,2023-05-16,ARR,689,2,0,1,2,2,8,17,30,51,85,104,91,78,49,35,28,18,18,14,6,5,8,6,6,1,24
EHAM,2023-05-16,DEP,688,3,0,0,1,1,1,1,0,1,2,9,19,77,171,112,82,63,39,22,14,15,16,4,6,2,27
EHAM,2023-05-17,ARR,699,7,1,1,1,3,11,14,21,42,86,81,97,93,55,43,25,18,22,8,13,9,6,8,10,4,20
EHAM,2023-05-17,DEP,704,3,1,0,0,0,1,2,0,1,4,5,12,74,154,125,82,67,45,36,22,10,9,11,9,6,25
EHAM,2023-05-18,ARR,680,4,1,0,4,5,5,12,13,48,73,88,87,76,65,42,27,29,15,11,15,9,9,4,6,2,30
EHAM,2023-05-18,DEP,685,1,0,0,0,0,0,0,1,3,4,9,11,67,150,114,82,59,45,31,27,21,6,8,9,5,32
EHAM,2023-05-19,ARR,658,4,0,3,1,3,8,15,31,50,87,106,93,82,39,35,18,16,16,13,8,3,4,1,1,3,18
EHAM,2023-05-19,DEP,657,2,0,0,0,0,1,0,1,0,2,7,28,90,156,125,94,58,27,16,6,11,6,5,3,2,17
EHAM,2023-05-20,ARR,623,5,2,4,0,4,6,12,20,48,72,106,93,60,41,24,34,20,17,8,15,5,2,0,2,1,22
EHAM,2023-05-20,DEP,630,0,0,0,0,0,1,1,0,4,2,4,26,61,132,128,83,56,35,19,17,19,13,9,4,1,15
EHAM,2023-05-21,ARR,671,2,2,1,2,2,3,15,19,39,60,71,86,81,64,42,26,25,23,20,15,14,4,10,5,3,37
EHAM,2023-05-21,DEP,670,1,0,1,0,0,0,3,0,0,1,4,13,60,131,114,81,68,52,36,25,14,9,11,7,9,30
EHAM,2023-05-22,ARR,703,4,2,2,3,4,8,9,12,32,49,81,99,99,64,51,37,30,22,19,14,4,11,2,5,4,36
EHAM,2023-05-22,DEP,694,2,0,0,0,1,0,0,0,3,0,6,19,55,107,132,87,66,43,34,23,25,12,11,14,10,44
EHAM,2023-05-23,ARR,694,6,0,1,2,6,3,6,13,30,42,62,70,82,50,60,36,31,34,24,23,10,21,15,9,13,45
EHAM,2023-05-23,DEP,687,1,1,0,0,1,0,1,0,0,0,5,13,58,127,117,73,58,38,38,23,26,21,19,10,9,48
EHAM,2023-05-24,ARR,711,6,0,2,2,1,2,15,13,33,70,96,98,92,58,53,29,22,23,20,12,9,8,9,10,3,25
EHAM,2023-05-24,DEP,717,1,1,1,0,0,0,1,1,2,2,4,10,49,125,121,109,74,39,35,22,24,21,16,12,11,36
EHAM,2023-05-25,ARR,703,8,0,0,0,1,9,6,4,24,33,60,61,67,62,58,46,48,42,26,25,22,17,11,11,13,49
EHAM,2023-05-25,DEP,698,2,0,1,0,0,1,0,0,1,3,3,12,36,115,98,72,61,48,39,53,34,16,19,8,16,60
EHAM,2023-05-26,ARR,680,5,0,1,2,3,4,4,4,17,19,38,52,64,47,56,43,49,42,26,30,22,25,29,13,8,77
EHAM,2023-05-26,DEP,696,3,0,2,0,0,0,0,0,0,0,1,11,35,93,78,60,64,56,40,47,28,35,23,18,18,84
EHAM,2023-05-27,ARR,639,3,0,2,0,2,4,8,17,26,47,62,101,72,73,42,31,33,25,12,15,9,6,6,7,3,33
EHAM,2023-05-27,DEP,639,0,0,0,0,0,0,0,1,2,0,4,5,42,90,111,83,70,40,36,36,27,20,10,9,9,44
EHAM,2023-05-28,ARR,672,4,0,1,2,0,1,8,9,20,39,60,60,74,71,45,38,43,28,31,35,24,12,17,13,8,29
EHAM,2023-05-28,DEP,671,0,0,0,0,0,0,1,0,0,3,2,11,54,106,125,94,62,47,41,28,22,12,13,11,7,32
EHAM,2023-05-29,ARR,687,1,3,2,0,2,2,1,6,9,9,16,28,14,21,14,22,16,29,30,27,37,45,47,68,39,199
EHAM,2023-05-29,DEP,682,1,0,0,0,1,0,0,0,0,2,3,9,26,59,68,55,47,32,23,37,28,29,28,32,26,176
EHAM,2023-05-30,ARR,678,4,0,0,1,1,3,4,9,9,15,35,49,73,47,68,57,43,41,41,46,19,25,18,6,8,56
EHAM,2023-05-30,DEP,674,1,0,0,0,1,0,0,0,1,1,0,7,41,108,92,63,60,57,37,38,27,25,22,18,9,66
EHAM,2023-05-31,ARR,695,7,1,1,0,2,1,9,7,10,30,39,61,49,55,42,59,40,48,45,33,43,20,20,14,9,50
EHAM,2023-05-31,DEP,685,3,0,0,0,0,1,0,0,1,2,7,10,48,116,86,84,44,50,41,47,18,26,20,20,10,51
EHAM,2023-06-01,ARR,698,2,2,2,1,1,2,5,7,30,51,76,79,107,68,62,41,32,26,17,20,9,13,7,4,4,30
EHAM,2023-06-01,DEP,709,2,0,0,0,0,0,1,0,0,0,5,16,56,126,124,74,63,69,41,29,24,15,25,9,3,27
EHAM,2023-06-02,ARR,695,3,4,1,1,2,3,4,22,32,58,78,97,83,61,56,34,33,26,18,11,12,4,6,5,5,36
EHAM,2023-06-02,DEP,693,0,1,0,0,0,0,0,0,2,2,4,12,60,144,119,78,79,43,34,23,21,14,11,1,7,38
EHAM,2023-06-03,ARR,632,4,0,0,2,2,5,7,17,39,48,73,91,82,47,56,44,16,21,17,9,8,7,3,3,2,29
EHAM,2023-06-03,DEP,640,2,0,1,1,1,1,0,1,1,4,3,10,44,137,119,93,57,38,31,19,14,5,13,11,7,27
EHAM,2023-06-04,ARR,671,2,1,1,3,1,7,8,15,37,77,93,97,87,56,47,42,23,14,11,6,3,6,5,7,4,18
EHAM,2023-06-04,DEP,661,1,1,0,0,0,0,0,2,1,1,11,18,84,162,134,72,48,31,21,15,8,9,7,6,7,22
EHAM,2023-06-05,ARR,704,3,0,2,1,3,1,9,13,37,45,92,103,97,62,47,38,21,25,17,12,11,6,12,6,5,36
EHAM,2023-06-05,DEP,693,0,0,0,0,0,1,0,4,0,2,5,10,55,136,132,97,64,51,30,21,19,7,15,5,8,31
EHAM,2023-06-06,ARR,682,6,0,4,3,1,3,6,20,39,59,87,86,83,61,50,45,23,16,16,17,11,4,8,2,4,28
EHAM,2023-06-06,DEP,685,0,0,0,1,0,0,0,1,3,2,1,8,81,118,116,98,57,52,46,20,16,7,6,7,8,37
EHAM,2023-06-07,ARR,688,2,0,3,5,3,1,4,16,37,57,89,100,91,71,42,27,26,26,12,11,12,13,2,6,2,30
EHAM,2023-06-07,DEP,693,1,0,1,0,1,0,2,0,0,1,4,14,59,128,124,86,71,36,36,33,20,16,11,11,3,35
EHAM,2023-06-08,ARR,703,2,0,1,1,4,4,9,14,35,75,83,90,86,66,41,33,22,22,22,14,11,8,3,12,5,40
EHAM,2023-06-08,DEP,706,3,1,0,0,0,0,1,2,0,5,5,13,53,129,104,87,64,52,33,39,16,17,12,10,7,53
EHAM,2023-06-09,ARR,687,5,0,1,1,4,1,6,19,40,56,84,83,76,68,60,37,26,26,11,14,4,8,7,12,7,31
EHAM,2023-06-09,DEP,701,2,0,1,0,0,0,0,1,1,0,1,16,43,120,113,83,60,51,37,44,27,23,13,11,8,46
EHAM,2023-06-10,ARR,644,3,0,1,4,2,3,4,18,40,66,93,113,92,46,25,30,29,12,13,9,12,5,4,2,4,14
EHAM,2023-06-10,DEP,632,0,0,0,0,0,0,0,1,1,3,4,6,59,128,113,84,62,52,30,17,18,11,3,7,4,29
EHAM,2023-06-11,ARR,677,3,0,1,0,0,2,10,6,24,37,37,72,98,71,58,39,26,33,33,20,16,12,10,11,5,53
EHAM,2023-06-11,DEP,669,0,0,0,1,0,0,0,0,1,2,0,5,48,99,94,79,59,51,37,32,34,17,13,14,5,78
EHAM,2023-06-12,ARR,680,2,1,0,1,2,5,3,16,26,49,78,80,69,64,45,41,33,28,20,16,6,8,8,10,6,63
EHAM,2023-06-12,DEP,675,0,0,0,0,1,0,1,0,1,1,3,6,39,108,103,96,57,54,37,38,14,20,9,14,9,64
EHAM,2023-06-13,ARR,699,4,0,1,0,3,5,6,15,35,49,81,94,89,66,46,47,32,17,23,15,9,10,8,6,3,35
EHAM,2023-06-13,DEP,679,2,0,0,0,0,0,0,2,0,2,1,14,54,120,115,94,53,48,46,29,18,21,15,5,4,36
EHAM,2023-06-14,ARR,697,4,0,0,3,1,2,9,10,28,52,85,101,77,64,56,37,29,18,18,14,16,8,9,6,6,44
EHAM,2023-06-14,DEP,712,2,1,0,0,0,0,0,0,1,2,4,11,57,116,94,100,75,55,31,36,19,28,12,10,5,53
