YEAR,ADEP,ADES,ADEP_REGION,ADES_REGION,FLTS,EUR_APT,BRA_APT,EUR_STUDY,BRA_STUDY,DIRECTION
2025,LFLS,SBGR,EUR,BRA,1,LFLS,SBGR,FALSE,TRUE,Europe to Brazil
2025,LFLS,SBJH,EUR,BRA,1,LFLS,SBJH,FALSE,FALSE,Europe to Brazil
2025,LFLX,SBGL,EUR,BRA,1,LFLX,SBGL,FALSE,TRUE,Europe to Brazil
2025,LFLX,SBKP,EUR,BRA,1,LFLX,SBKP,FALSE,TRUE,Europe to Brazil
2025,LFLY,SBSG,EUR,BRA,1,LFLY,SBSG,FALSE,FALSE,Europe to Brazil
2025,LFML,SBFZ,EUR,BRA,1,LFML,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LFML,SBNF,EUR,BRA,1,LFML,SBNF,FALSE,FALSE,Europe to Brazil
2025,LFML,SBSG,EUR,BRA,1,LFML,SBSG,FALSE,FALSE,Europe to Brazil
2025,LFMN,SBCF,EUR,BRA,2,LFMN,SBCF,FALSE,TRUE,Europe to Brazil
2025,LFMN,SBGL,EUR,BRA,2,LFMN,SBGL,FALSE,TRUE,Europe to Brazil
2025,LFMN,SBGR,EUR,BRA,5,LFMN,SBGR,FALSE,TRUE,Europe to Brazil
2025,LFMN,SBJH,EUR,BRA,6,LFMN,SBJH,FALSE,FALSE,Europe to Brazil
2025,LFMN,SBPA,EUR,BRA,2,LFMN,SBPA,FALSE,TRUE,Europe to Brazil
2025,LFMN,SBRF,EUR,BRA,1,LFMN,SBRF,FALSE,TRUE,Europe to Brazil
2025,LFMN,SBSV,EUR,BRA,1,LFMN,SBSV,FALSE,TRUE,Europe to Brazil
2025,LFMV,SBCT,EUR,BRA,1,LFMV,SBCT,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBBR,EUR,BRA,3,LFPB,SBBR,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBCT,EUR,BRA,1,LFPB,SBCT,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBFZ,EUR,BRA,2,LFPB,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LFPB,SBGL,EUR,BRA,8,LFPB,SBGL,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBGO,EUR,BRA,1,LFPB,SBGO,FALSE,FALSE,Europe to Brazil
2025,LFPB,SBGR,EUR,BRA,27,LFPB,SBGR,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBJH,EUR,BRA,31,LFPB,SBJH,FALSE,FALSE,Europe to Brazil
2025,LFPB,SBKP,EUR,BRA,3,LFPB,SBKP,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBPS,EUR,BRA,1,LFPB,SBPS,FALSE,FALSE,Europe to Brazil
2025,LFPB,SBRF,EUR,BRA,1,LFPB,SBRF,FALSE,TRUE,Europe to Brazil
2025,LFPB,SBSV,EUR,BRA,1,LFPB,SBSV,FALSE,TRUE,Europe to Brazil
2025,LFPG,SBBE,EUR,BRA,1,LFPG,SBBE,TRUE,FALSE,Europe to Brazil
2025,LFPG,SBCF,EUR,BRA,1,LFPG,SBCF,TRUE,TRUE,Europe to Brazil
2025,LFPG,SBFZ,EUR,BRA,207,LFPG,SBFZ,TRUE,FALSE,Europe to Brazil
2025,LFPG,SBGL,EUR,BRA,452,LFPG,SBGL,TRUE,TRUE,Europe to Brazil
2025,LFPG,SBGR,EUR,BRA,1107,LFPG,SBGR,TRUE,TRUE,Europe to Brazil
2025,LFPG,SBJH,EUR,BRA,2,LFPG,SBJH,TRUE,FALSE,Europe to Brazil
2025,LFPG,SBSG,EUR,BRA,1,LFPG,SBSG,TRUE,FALSE,Europe to Brazil
2025,LFPG,SBSV,EUR,BRA,165,LFPG,SBSV,TRUE,TRUE,Europe to Brazil
2025,LFPO,SBBR,EUR,BRA,2,LFPO,SBBR,FALSE,TRUE,Europe to Brazil
2025,LFPO,SBGL,EUR,BRA,1,LFPO,SBGL,FALSE,TRUE,Europe to Brazil
2025,LFPO,SBKP,EUR,BRA,296,LFPO,SBKP,FALSE,TRUE,Europe to Brazil
2025,LFPO,SBSV,EUR,BRA,1,LFPO,SBSV,FALSE,TRUE,Europe to Brazil
2025,LFQQ,SBGR,EUR,BRA,1,LFQQ,SBGR,FALSE,TRUE,Europe to Brazil
2025,LFSB,SBKP,EUR,BRA,1,LFSB,SBKP,FALSE,TRUE,Europe to Brazil
2025,LFTH,SBJH,EUR,BRA,1,LFTH,SBJH,FALSE,FALSE,Europe to Brazil
2025,LGAV,SBBR,EUR,BRA,1,LGAV,SBBR,TRUE,TRUE,Europe to Brazil
2025,LGAV,SBGL,EUR,BRA,2,LGAV,SBGL,TRUE,TRUE,Europe to Brazil
2025,LGAV,SBGR,EUR,BRA,4,LGAV,SBGR,TRUE,TRUE,Europe to Brazil
2025,LGAV,SBJH,EUR,BRA,3,LGAV,SBJH,TRUE,FALSE,Europe to Brazil
2025,LGKF,SBGL,EUR,BRA,1,LGKF,SBGL,FALSE,TRUE,Europe to Brazil
2025,LGKO,SBJH,EUR,BRA,1,LGKO,SBJH,FALSE,FALSE,Europe to Brazil
2025,LGRP,SBGL,EUR,BRA,1,LGRP,SBGL,FALSE,TRUE,Europe to Brazil
2025,LGRP,SBJH,EUR,BRA,1,LGRP,SBJH,FALSE,FALSE,Europe to Brazil
2025,LGZA,SBGL,EUR,BRA,1,LGZA,SBGL,FALSE,TRUE,Europe to Brazil
2025,LHBP,SBGR,EUR,BRA,1,LHBP,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIBD,SBRF,EUR,BRA,1,LIBD,SBRF,FALSE,TRUE,Europe to Brazil
2025,LIBR,SBGR,EUR,BRA,1,LIBR,SBGR,FALSE,TRUE,Europe to Brazil
2025,LICC,SBJH,EUR,BRA,2,LICC,SBJH,FALSE,FALSE,Europe to Brazil
2025,LICC,SBSG,EUR,BRA,1,LICC,SBSG,FALSE,FALSE,Europe to Brazil
2025,LIEE,SBGL,EUR,BRA,1,LIEE,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIEE,SBJH,EUR,BRA,1,LIEE,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIEO,SBBR,EUR,BRA,1,LIEO,SBBR,FALSE,TRUE,Europe to Brazil
2025,LIEO,SBCF,EUR,BRA,2,LIEO,SBCF,FALSE,TRUE,Europe to Brazil
2025,LIEO,SBGL,EUR,BRA,2,LIEO,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIEO,SBGR,EUR,BRA,3,LIEO,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIEO,SBJH,EUR,BRA,7,LIEO,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIFM,SBGR,EUR,BRA,1,LIFM,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIKM,SBGR,EUR,BRA,1,LIKM,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIMC,SBCT,EUR,BRA,2,LIMC,SBCT,FALSE,TRUE,Europe to Brazil
2025,LIMC,SBFZ,EUR,BRA,1,LIMC,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LIMC,SBGR,EUR,BRA,345,LIMC,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIMC,SBJH,EUR,BRA,2,LIMC,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIMF,SBCF,EUR,BRA,1,LIMF,SBCF,FALSE,TRUE,Europe to Brazil
2025,LIMF,SBGL,EUR,BRA,1,LIMF,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIMF,SBGR,EUR,BRA,1,LIMF,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIMJ,SBCT,EUR,BRA,1,LIMJ,SBCT,FALSE,TRUE,Europe to Brazil
2025,LIMJ,SBGL,EUR,BRA,2,LIMJ,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIMJ,SBGR,EUR,BRA,1,LIMJ,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIMJ,SBJH,EUR,BRA,1,LIMJ,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIML,SBCB,EUR,BRA,1,LIML,SBCB,FALSE,FALSE,Europe to Brazil
2025,LIML,SBCF,EUR,BRA,1,LIML,SBCF,FALSE,TRUE,Europe to Brazil
2025,LIML,SBCT,EUR,BRA,1,LIML,SBCT,FALSE,TRUE,Europe to Brazil
2025,LIML,SBGL,EUR,BRA,1,LIML,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIML,SBGR,EUR,BRA,3,LIML,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIML,SBJH,EUR,BRA,6,LIML,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIML,SBKP,EUR,BRA,1,LIML,SBKP,FALSE,TRUE,Europe to Brazil
2025,LIMZ,SBGL,EUR,BRA,1,LIMZ,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIPE,SBJH,EUR,BRA,1,LIPE,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIPZ,SBGL,EUR,BRA,1,LIPZ,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIPZ,SBJH,EUR,BRA,1,LIPZ,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIRA,SBBE,EUR,BRA,1,LIRA,SBBE,FALSE,FALSE,Europe to Brazil
2025,LIRA,SBCF,EUR,BRA,1,LIRA,SBCF,FALSE,TRUE,Europe to Brazil
2025,LIRA,SBFZ,EUR,BRA,1,LIRA,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LIRA,SBGL,EUR,BRA,4,LIRA,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIRA,SBGR,EUR,BRA,5,LIRA,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIRA,SBSV,EUR,BRA,1,LIRA,SBSV,FALSE,TRUE,Europe to Brazil
2025,LIRF,SBBR,EUR,BRA,2,LIRF,SBBR,FALSE,TRUE,Europe to Brazil
2025,LIRF,SBGL,EUR,BRA,381,LIRF,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIRF,SBGR,EUR,BRA,1010,LIRF,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIRN,SBCY,EUR,BRA,1,LIRN,SBCY,FALSE,FALSE,Europe to Brazil
2025,LIRN,SBGL,EUR,BRA,1,LIRN,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIRN,SBJH,EUR,BRA,1,LIRN,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIRN,SBPS,EUR,BRA,1,LIRN,SBPS,FALSE,FALSE,Europe to Brazil
2025,LIRN,SBRF,EUR,BRA,1,LIRN,SBRF,FALSE,TRUE,Europe to Brazil
2025,LIRP,SBGL,EUR,BRA,1,LIRP,SBGL,FALSE,TRUE,Europe to Brazil
2025,LIRP,SBJH,EUR,BRA,1,LIRP,SBJH,FALSE,FALSE,Europe to Brazil
2025,LIRP,SBPS,EUR,BRA,1,LIRP,SBPS,FALSE,FALSE,Europe to Brazil
2025,LIRS,SBGR,EUR,BRA,1,LIRS,SBGR,FALSE,TRUE,Europe to Brazil
2025,LIRS,SBJH,EUR,BRA,1,LIRS,SBJH,FALSE,FALSE,Europe to Brazil
2025,LKPR,SBEG,EUR,BRA,1,LKPR,SBEG,FALSE,TRUE,Europe to Brazil
2025,LKPR,SBGL,EUR,BRA,1,LKPR,SBGL,FALSE,TRUE,Europe to Brazil
2025,LKPR,SBGR,EUR,BRA,1,LKPR,SBGR,FALSE,TRUE,Europe to Brazil
2025,LLBG,SBGR,EUR,BRA,1,LLBG,SBGR,FALSE,TRUE,Europe to Brazil
2025,LMDE,SBGR,EUR,BRA,1,LMDE,SBGR,FALSE,TRUE,Europe to Brazil
2025,LMML,SBFZ,EUR,BRA,2,LMML,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LMML,SBGL,EUR,BRA,1,LMML,SBGL,FALSE,TRUE,Europe to Brazil
2025,LMML,SBGR,EUR,BRA,2,LMML,SBGR,FALSE,TRUE,Europe to Brazil
2025,LMML,SBJH,EUR,BRA,1,LMML,SBJH,FALSE,FALSE,Europe to Brazil
2025,LOWW,SBGR,EUR,BRA,1,LOWW,SBGR,FALSE,TRUE,Europe to Brazil
2025,LPBJ,SBGR,EUR,BRA,1,LPBJ,SBGR,FALSE,TRUE,Europe to Brazil
2025,LPBJ,SBRF,EUR,BRA,2,LPBJ,SBRF,FALSE,TRUE,Europe to Brazil
2025,LPCS,SBGR,EUR,BRA,1,LPCS,SBGR,FALSE,TRUE,Europe to Brazil
2025,LPCS,SBJH,EUR,BRA,9,LPCS,SBJH,FALSE,FALSE,Europe to Brazil
2025,LPCS,SBSG,EUR,BRA,2,LPCS,SBSG,FALSE,FALSE,Europe to Brazil
2025,LPFR,SBFZ,EUR,BRA,1,LPFR,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LPFR,SBGL,EUR,BRA,1,LPFR,SBGL,FALSE,TRUE,Europe to Brazil
2025,LPFR,SBGR,EUR,BRA,5,LPFR,SBGR,FALSE,TRUE,Europe to Brazil
2025,LPFR,SBJH,EUR,BRA,5,LPFR,SBJH,FALSE,FALSE,Europe to Brazil
2025,LPFR,SBRF,EUR,BRA,3,LPFR,SBRF,FALSE,TRUE,Europe to Brazil
2025,LPFR,SBSG,EUR,BRA,1,LPFR,SBSG,FALSE,FALSE,Europe to Brazil
2025,LPMA,SBFZ,EUR,BRA,1,LPMA,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LPPD,SBFZ,EUR,BRA,3,LPPD,SBFZ,FALSE,FALSE,Europe to Brazil
2025,LPPM,SBKP,EUR,BRA,1,LPPM,SBKP,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBBR,EUR,BRA,3,LPPR,SBBR,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBCF,EUR,BRA,7,LPPR,SBCF,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBCT,EUR,BRA,1,LPPR,SBCT,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBCY,EUR,BRA,1,LPPR,SBCY,FALSE,FALSE,Europe to Brazil
2025,LPPR,SBGL,EUR,BRA,112,LPPR,SBGL,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBGO,EUR,BRA,1,LPPR,SBGO,FALSE,FALSE,Europe to Brazil
2025,LPPR,SBGR,EUR,BRA,161,LPPR,SBGR,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBJH,EUR,BRA,6,LPPR,SBJH,FALSE,FALSE,Europe to Brazil
2025,LPPR,SBKP,EUR,BRA,93,LPPR,SBKP,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBMO,EUR,BRA,1,LPPR,SBMO,FALSE,FALSE,Europe to Brazil
2025,LPPR,SBRF,EUR,BRA,84,LPPR,SBRF,FALSE,TRUE,Europe to Brazil
2025,LPPR,SBSJ,EUR,BRA,11,LPPR,SBSJ,FALSE,FALSE,Europe to Brazil
2025,LPPR,SBSV,EUR,BRA,2,LPPR,SBSV,FALSE,TRUE,Europe to Brazil
2025,LPPT,SBBE,EUR,BRA,273,LPPT,SBBE,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBBR,EUR,BRA,326,LPPT,SBBR,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBCF,EUR,BRA,352,LPPT,SBCF,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBEG,EUR,BRA,10,LPPT,SBEG,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBFL,EUR,BRA,159,LPPT,SBFL,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBFZ,EUR,BRA,438,LPPT,SBFZ,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBGL,EUR,BRA,642,LPPT,SBGL,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBGR,EUR,BRA,1559,LPPT,SBGR,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBJH,EUR,BRA,6,LPPT,SBJH,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBKP,EUR,BRA,658,LPPT,SBKP,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBMO,EUR,BRA,1,LPPT,SBMO,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBPA,EUR,BRA,121,LPPT,SBPA,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBRF,EUR,BRA,580,LPPT,SBRF,TRUE,TRUE,Europe to Brazil
2025,LPPT,SBSG,EUR,BRA,331,LPPT,SBSG,TRUE,FALSE,Europe to Brazil
2025,LPPT,SBSV,EUR,BRA,354,LPPT,SBSV,TRUE,TRUE,Europe to Brazil
2025,LSGG,SBBE,EUR,BRA,1,LSGG,SBBE,FALSE,FALSE,Europe to Brazil
2025,LSGG,SBBR,EUR,BRA,5,LSGG,SBBR,FALSE,TRUE,Europe to Brazil
2025,LSGG,SBFL,EUR,BRA,1,LSGG,SBFL,FALSE,FALSE,Europe to Brazil
2025,LSGG,SBGL,EUR,BRA,4,LSGG,SBGL,FALSE,TRUE,Europe to Brazil
2025,LSGG,SBGR,EUR,BRA,6,LSGG,SBGR,FALSE,TRUE,Europe to Brazil
2025,LSGG,SBJH,EUR,BRA,28,LSGG,SBJH,FALSE,FALSE,Europe to Brazil
2025,LSGG,SBNF,EUR,BRA,1,LSGG,SBNF,FALSE,FALSE,Europe to Brazil
2025,LSGG,SBPS,EUR,BRA,2,LSGG,SBPS,FALSE,FALSE,Europe to Brazil
2025,LSGS,SBKP,EUR,BRA,1,LSGS,SBKP,FALSE,TRUE,Europe to Brazil
2025,LSMP,SBBE,EUR,BRA,1,LSMP,SBBE,FALSE,FALSE,Europe to Brazil
2025,LSMP,SBJH,EUR,BRA,1,LSMP,SBJH,FALSE,FALSE,Europe to Brazil
2025,LSZH,SBCF,EUR,BRA,3,LSZH,SBCF,TRUE,TRUE,Europe to Brazil
2025,LSZH,SBFZ,EUR,BRA,1,LSZH,SBFZ,TRUE,FALSE,Europe to Brazil
2025,LSZH,SBGL,EUR,BRA,2,LSZH,SBGL,TRUE,TRUE,Europe to Brazil
2025,LSZH,SBGR,EUR,BRA,379,LSZH,SBGR,TRUE,TRUE,Europe to Brazil
2025,LSZH,SBJH,EUR,BRA,6,LSZH,SBJH,TRUE,FALSE,Europe to Brazil
2025,LSZH,SBRF,EUR,BRA,1,LSZH,SBRF,TRUE,TRUE,Europe to Brazil
2025,LTAC,SBBE,EUR,BRA,1,LTAC,SBBE,FALSE,FALSE,Europe to Brazil
2025,LTBS,SBGR,EUR,BRA,1,LTBS,SBGR,FALSE,TRUE,Europe to Brazil
2025,LTFE,SBBR,EUR,BRA,1,LTFE,SBBR,FALSE,TRUE,Europe to Brazil
2025,LTFE,SBGR,EUR,BRA,1,LTFE,SBGR,FALSE,TRUE,Europe to Brazil
2025,LTFM,SBGL,EUR,BRA,2,LTFM,SBGL,TRUE,TRUE,Europe to Brazil
2025,LTFM,SBGR,EUR,BRA,602,LTFM,SBGR,TRUE,TRUE,Europe to Brazil
2025,LXGB,SBGL,EUR,BRA,1,LXGB,SBGL,FALSE,TRUE,Europe to Brazil
2025,LZIB,SBFZ,EUR,BRA,2,LZIB,SBFZ,FALSE,FALSE,Europe to Brazil
2025,SBBE,EDDB,BRA,EUR,1,EDDB,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,EGSS,BRA,EUR,1,EGSS,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LEMD,BRA,EUR,1,LEMD,SBBE,TRUE,FALSE,Brazil to Europe
2025,SBBE,LEMG,BRA,EUR,1,LEMG,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LFPB,BRA,EUR,1,LFPB,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LGIR,BRA,EUR,1,LGIR,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LIRA,BRA,EUR,1,LIRA,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LPCS,BRA,EUR,2,LPCS,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LPPT,BRA,EUR,306,LPPT,SBBE,TRUE,FALSE,Brazil to Europe
2025,SBBE,LSZB,BRA,EUR,1,LSZB,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBE,LTAC,BRA,EUR,1,LTAC,SBBE,FALSE,FALSE,Brazil to Europe
2025,SBBR,EDDB,BRA,EUR,2,EDDB,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,EDDV,BRA,EUR,1,EDDV,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,EDMO,BRA,EUR,2,EDMO,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,EGGW,BRA,EUR,2,EGGW,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,EGSS,BRA,EUR,2,EGSS,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LEBL,BRA,EUR,2,LEBL,SBBR,TRUE,TRUE,Brazil to Europe
2025,SBBR,LEMD,BRA,EUR,3,LEMD,SBBR,TRUE,TRUE,Brazil to Europe
2025,SBBR,LESO,BRA,EUR,1,LESO,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LEST,BRA,EUR,1,LEST,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LFMN,BRA,EUR,4,LFMN,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LFPB,BRA,EUR,3,LFPB,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LFPO,BRA,EUR,2,LFPO,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LGMK,BRA,EUR,1,LGMK,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LIBD,BRA,EUR,1,LIBD,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LIML,BRA,EUR,1,LIML,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LIRF,BRA,EUR,1,LIRF,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LIRI,BRA,EUR,1,LIRI,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LPMA,BRA,EUR,1,LPMA,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LPPR,BRA,EUR,2,LPPR,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBBR,LPPT,BRA,EUR,322,LPPT,SBBR,TRUE,TRUE,Brazil to Europe
2025,SBBR,LSGG,BRA,EUR,2,LSGG,SBBR,FALSE,TRUE,Brazil to Europe
2025,SBCB,EGGW,BRA,EUR,1,EGGW,SBCB,FALSE,FALSE,Brazil to Europe
2025,SBCB,LIML,BRA,EUR,1,LIML,SBCB,FALSE,FALSE,Brazil to Europe
2025,SBCF,EGSS,BRA,EUR,1,EGSS,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,EHAM,BRA,EUR,1,EHAM,SBCF,TRUE,TRUE,Brazil to Europe
2025,SBCF,LBSF,BRA,EUR,1,LBSF,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LDSP,BRA,EUR,1,LDSP,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LEBL,BRA,EUR,1,LEBL,SBCF,TRUE,TRUE,Brazil to Europe
2025,SBCF,LFMN,BRA,EUR,3,LFMN,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LIBR,BRA,EUR,1,LIBR,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LIMF,BRA,EUR,1,LIMF,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LPPR,BRA,EUR,2,LPPR,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCF,LPPT,BRA,EUR,354,LPPT,SBCF,TRUE,TRUE,Brazil to Europe
2025,SBCF,LSGG,BRA,EUR,1,LSGG,SBCF,FALSE,TRUE,Brazil to Europe
2025,SBCT,LEMG,BRA,EUR,1,LEMG,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LEXJ,BRA,EUR,1,LEXJ,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LFPB,BRA,EUR,3,LFPB,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LIML,BRA,EUR,1,LIML,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LIPE,BRA,EUR,1,LIPE,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LIRN,BRA,EUR,1,LIRN,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LPCS,BRA,EUR,1,LPCS,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LPFR,BRA,EUR,2,LPFR,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LPPR,BRA,EUR,1,LPPR,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBCT,LSZA,BRA,EUR,2,LSZA,SBCT,FALSE,TRUE,Brazil to Europe
2025,SBEG,EGCC,BRA,EUR,1,EGCC,SBEG,FALSE,TRUE,Brazil to Europe
2025,SBEG,LIRF,BRA,EUR,1,LIRF,SBEG,FALSE,TRUE,Brazil to Europe
2025,SBEG,LPPD,BRA,EUR,1,LPPD,SBEG,FALSE,TRUE,Brazil to Europe
2025,SBEG,LPPT,BRA,EUR,1,LPPT,SBEG,TRUE,TRUE,Brazil to Europe
2025,SBEG,LSZH,BRA,EUR,1,LSZH,SBEG,TRUE,TRUE,Brazil to Europe
2025,SBFI,EGSS,BRA,EUR,1,EGSS,SBFI,FALSE,FALSE,Brazil to Europe
2025,SBFI,LFSB,BRA,EUR,1,LFSB,SBFI,FALSE,FALSE,Brazil to Europe
2025,SBFI,LZIB,BRA,EUR,1,LZIB,SBFI,FALSE,FALSE,Brazil to Europe
2025,SBFL,EGLF,BRA,EUR,1,EGLF,SBFL,FALSE,FALSE,Brazil to Europe
2025,SBFL,ENGM,BRA,EUR,1,ENGM,SBFL,FALSE,FALSE,Brazil to Europe
2025,SBFL,LIMC,BRA,EUR,1,LIMC,SBFL,FALSE,FALSE,Brazil to Europe
2025,SBFL,LIRI,BRA,EUR,1,LIRI,SBFL,FALSE,FALSE,Brazil to Europe
2025,SBFL,LPPT,BRA,EUR,159,LPPT,SBFL,TRUE,FALSE,Brazil to Europe
2025,SBFL,LSZH,BRA,EUR,1,LSZH,SBFL,TRUE,FALSE,Brazil to Europe
2025,SBFZ,EGGW,BRA,EUR,1,EGGW,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,EGLF,BRA,EUR,2,EGLF,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,EGLL,BRA,EUR,1,EGLL,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,ENZV,BRA,EUR,1,ENZV,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LEBL,BRA,EUR,2,LEBL,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,LEIB,BRA,EUR,4,LEIB,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LEMD,BRA,EUR,9,LEMD,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,LEMG,BRA,EUR,1,LEMG,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LFML,BRA,EUR,1,LFML,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LFMN,BRA,EUR,1,LFMN,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LFPB,BRA,EUR,4,LFPB,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LFPG,BRA,EUR,200,LFPG,SBFZ,TRUE,FALSE,Brazil to Europe
2025,SBFZ,LFSB,BRA,EUR,1,LFSB,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LIMC,BRA,EUR,1,LIMC,SBFZ,FALSE,FALSE,Brazil to Europe
2025,SBFZ,LIML,BRA,EUR,1,LIML,SBFZ,FALSE,FALSE,Brazil to Europe
